CVEGEO,idx_resources,idx_energy,idx_logistics,idx_market,idx_security
30193,0.5470132409691578,0.6526807722903787,0.7450593957684063,0.8265785152557321,0.1982011879154589
7094,0.5501660038676758,0.38733827041442304,0.5055001243197801,0.5441045149232198,0.7430174073632629
29033,0.47472891349008367,0.798956371279989,0.4004609802666058,0.6265022546765577,0.4560932915144303
11025,0.5428086493421872,0.4824187321023055,0.5676592455692265,0.7333822673710341,0.3980502754647127
31037,0.5616140033895046,0.3173212505316429,0.615906145921395,0.4774293419217539,0.8275164340507248
16087,0.5901749503530858,0.46194551403862394,0.5709149115836707,0.45076627565697747,0.6159540418574678
31034,0.5704384358130636,0.37087564991434496,0.6230672384943764,0.3277594068309503,1.0
20545,0.521605989473127,0.5219278347371987,0.6392662727175343,0.3679265899217917,0.673718331962919
7055,0.6362904735034356,0.572435937804126,0.503477358251889,0.25385497137142304,0.9257153714927412
19025,0.5170235979146379,0.49329832774199855,0.42912602262910815,0.7173070864600011,0.544688488070392
20023,0.5930157759955771,0.568398444554739,0.4566469705018603,0.41524104107650767,0.668732778856004
15012,0.5557304188561318,0.6314734283598229,0.3697979182341223,0.5391475961975128,0.6101596542308203
7023,0.5293849367944433,0.47607544433135524,0.5071255000090874,0.3784972561208939,0.8822616494359928
31053,0.7778660415250265,0.31326979487977913,0.4242184426980592,0.48487528461860574,0.8514307429854822
7077,0.6453374037593356,0.2763669639050742,0.6982381744132513,0.3697191144984934,0.9257153714927412
16016,0.4821361454640971,0.47010073231573307,0.569188810826615,0.5068196156081934,0.6508295817171241
20350,0.37805998679075137,0.6976499063211068,0.6619891897493397,0.42067170411972515,0.5786259907364864
31005,0.5744567016343712,0.42329227603742325,0.623610737270788,0.2799665352922963,1.0
20385,0.40147867193184683,0.6415181148622007,0.6593329212691368,0.591744730397711,0.422452831554483
17030,0.5220009389726741,0.4825155638269387,0.5768786024240937,0.6688063054801185,0.4365538783924394
20134,0.42053771459272465,0.6149071982213026,0.4638080997302705,0.41534660738872287,0.8514307429854822
15084,0.558871645669208,0.5181903196758861,0.5907975902539435,0.5010349165949535,0.4943181684978905
31082,0.7882198294927306,0.4532625891363217,0.43254713949222606,0.3102932845004649,0.8822616494359928
7078,0.5309559258117409,0.5274710507338365,0.5061882359867933,0.7286115470209127,0.4095584929624623
15006,0.5485618919397505,0.622521001827696,0.3696486561338554,0.5158605017349631,0.6467849483079785
16100,0.48572895535339794,0.4956876033627674,0.5703753485249473,0.5199704246067027,0.5896842520574764
