CVEGEO,local_I,p_sim,quadrant,cluster
24053,-0.010635837085695533,0.23,HL,ns
24054,0.2945386774375793,0.16,LL,ns
24055,0.617825035474597,0.011,LL,LL
24056,0.04242583800613143,0.218,LL,ns
24057,0.057284428649888884,0.266,LL,ns
24058,0.010894546548154953,0.291,LL,ns
24059,-0.2888578235306775,0.066,HL,ns
25001,-0.07625627058737405,0.352,LH,ns
25002,0.06411898473809739,0.37,LL,ns
25003,0.8774381850308365,0.047,LL,LL
25004,0.2661655094112799,0.079,LL,ns
25005,0.9030446455716725,0.036,LL,LL
25006,0.6692839040651359,0.141,LL,ns
25007,0.11989016717785568,0.02,LL,LL
25008,0.8677737292289653,0.035,LL,LL
25009,-0.0139657609833115,0.433,HL,ns
25010,-0.026906722717908775,0.444,HL,ns
25011,-0.02277176004300955,0.491,LH,ns
25012,0.5364151356688717,0.073,LL,ns
25013,0.15540937698787216,0.112,LL,ns
25014,0.028627753092526277,0.128,LL,ns
25015,-0.05407385984163165,0.209,HL,ns
25016,0.903377062985614,0.04,LL,LL
25017,-0.007138036482920934,0.087,HL,ns
25018,-0.15978662604519772,0.066,HL,ns
25019,-1.4039075550578466,0.057,HL,ns
25020,-0.028030188926901695,0.43,HL,ns
26001,-0.15381543964084382,0.122,HL,ns
26002,-0.07326762959668313,0.069,HL,ns
26003,0.13624877121817636,0.052,LL,ns
26004,1.1399229251723348,0.001,LL,LL
26005,0.7423945544288549,0.104,LL,ns
26006,0.006366919778112014,0.45,LL,ns
26007,8.473610164360938,0.001,LL,LL
26008,1.537768422775009,0.014,LL,LL
26009,0.9001049823241917,0.043,LL,LL
26010,2.193554813919217,0.01,LL,LL
26011,-0.09144329572590232,0.341,LH,ns
26012,0.04150404808954894,0.273,LL,ns
26013,0.055820630445445295,0.336,LL,ns
26014,0.052850299939937714,0.143,LL,ns
26015,1.8670835325844324,0.062,LL,ns
26016,0.22697065727062993,0.209,HH,ns
26017,0.13185994102480142,0.053,LL,ns
26018,0.4826269710309257,0.073,LL,ns
26019,-0.11074209984596678,0.26,HL,ns
26020,0.015467943238036337,0.46,HH,ns
26021,0.792746213581213,0.02,LL,LL
26022,-0.6650983200315127,0.095,LH,ns
26023,-0.02675315065443486,0.098,HL,ns
26024,1.053245154909521,0.044,LL,LL
26025,0.4191249492597954,0.337,HH,ns
26026,0.2071578993777415,0.102,LL,ns
26027,0.06214806253608374,0.38,HH,ns
26028,1.3193010232527989,0.042,LL,LL
26029,-0.16902963139850777,0.143,HL,ns
26030,0.13492045512137402,0.31,LL,ns
26031,2.2070597961993315,0.013,LL,LL
26032,1.0112347025281156,0.027,LL,LL
26033,0.07431714229937748,0.257,LL,ns
26034,0.09834220138751146,0.317,LL,ns
26035,-0.08531833095488928,0.267,HL,ns
26036,-1.0751950508823727,0.037,HL,HL
26037,0.46596549900366974,0.06,LL,ns
26038,0.18237745128314428,0.05,LL,ns
26039,-0.009979139973891613,0.414,HL,ns
26040,1.2712094768023654,0.027,LL,LL
26041,-0.2955253356075994,0.046,HL,HL
26042,0.08411084013983425,0.061,LL,ns
26043,-0.2479134845456374,0.006,HL,HL
26044,0.8664771989191778,0.044,LL,LL
26045,-0.016229263000379923,0.432,HL,ns
26046,11.513404654959889,0.003,LL,LL
26047,0.01724722969327415,0.337,LL,ns
26048,1.059607494306234,0.03,LL,LL
26049,0.8981575808548253,0.068,LL,ns
26050,-0.03126898678674801,0.291,HL,ns
26051,0.6075085056903752,0.02,LL,LL
26052,0.5157557786211103,0.012,LL,LL
26053,0.05925236985996132,0.441,LL,ns
26054,1.9288547430748488,0.03,LL,LL
26055,3.1661691952857742,0.027,LL,LL
26056,-0.017130900800660733,0.311,HL,ns
26057,0.7144403657097629,0.025,LL,LL
26058,-1.164811099151237,0.033,HL,HL
26059,-0.3993632017439919,0.285,LH,ns
26060,3.787837272375005,0.011,LL,LL
26061,1.951792006351828,0.025,LL,LL
26062,0.5960347108069065,0.02,LL,LL
26063,0.5792275752827024,0.067,LL,ns
26064,0.21609011535454434,0.002,LL,LL
26065,5.173618146096735,0.016,LL,LL
26066,0.08703548368219473,0.211,LL,ns
26067,0.8157005588903998,0.046,LL,LL
26068,0.9105751331045437,0.031,LL,LL
26069,-0.1961103444756365,0.007,HL,HL
26070,0.8853946667115266,0.199,LL,ns
26071,0.46067404341535095,0.19,LL,ns
26072,-0.058275175032760224,0.439,LH,ns
27001,0.8117375172197228,0.079,HH,ns
27002,0.13649255396022755,0.008,HH,HH
27003,0.0956240774311498,0.013,HH,HH
27004,0.2380386501901244,0.001,HH,HH
27005,0.6234808185532029,0.068,HH,ns
27006,0.4378434751453056,0.061,HH,ns
27007,0.7488273193926618,0.024,HH,HH
27008,0.5454183547526636,0.003,HH,HH
27009,0.9648622148006528,0.017,HH,HH
27010,0.32531603115811275,0.043,HH,HH
27011,0.361995315072593,0.03,HH,HH
27012,1.0002102419521077,0.008,HH,HH
27013,0.17138341375288127,0.221,HH,ns
27014,0.5949693480608078,0.213,HH,ns
27015,1.0221673155011637,0.005,HH,HH
27016,0.756153951675199,0.008,HH,HH
27017,0.5475466222334322,0.021,HH,HH
28001,0.4566157630667546,0.036,LL,LL
28002,0.03149532220508887,0.336,LL,ns
28003,0.8000992425926883,0.052,HH,ns
28004,-0.10206246443842731,0.275,LH,ns
28005,0.7187014242367449,0.008,LL,LL
28006,0.43178972609739563,0.093,LL,ns
28007,0.014875681338386758,0.094,LL,ns
28008,0.4437338534745142,0.148,LL,ns
28009,0.7364326926874344,0.021,HH,HH
28010,1.814083871202651,0.002,LL,LL
28011,-0.0024744946424671344,0.479,LH,ns
28012,0.13619554966467584,0.239,HH,ns
28013,0.4953287297840361,0.085,LL,ns
28014,0.6512680178454225,0.061,LL,ns
28015,-0.19318607452020864,0.313,HL,ns
28016,0.03061432935352954,0.038,LL,LL
28017,0.20841304170577454,0.08,LL,ns
28018,1.198667896995472,0.002,LL,LL
28019,-0.04164023625698037,0.238,HL,ns
28020,0.5670919731821955,0.232,LL,ns
28021,0.13068650059226972,0.165,HH,ns
28022,0.10829454661951557,0.176,HH,ns
28023,0.26529721703307263,0.262,LL,ns
28024,1.221631715792401,0.002,LL,LL
28025,1.9600207948189314,0.003,LL,LL
28026,0.2735141763001206,0.072,LL,ns
28027,-0.003039967811404303,0.334,HL,ns
28028,0.04359086825278046,0.377,LL,ns
28029,0.14792212116869485,0.14,LL,ns
28030,0.2370435802272825,0.053,LL,ns
28031,0.49118591649530347,0.093,LL,ns
28032,0.019831691753757357,0.413,LL,ns
28033,-0.11313790749373163,0.355,HL,ns
28034,0.8939200121452093,0.008,LL,LL
28035,0.2763760765386743,0.105,LL,ns
28036,4.952261411132629,0.048,LL,LL
28037,0.6163986426156945,0.079,LL,ns
28038,1.0638614136267364,0.009,HH,HH
28039,0.4040072004884537,0.081,LL,ns
28040,0.6675152264195787,0.197,HH,ns
28041,0.02161455171840257,0.086,LL,ns
28042,0.3786177901543835,0.086,LL,ns
28043,0.04785290662163258,0.385,HH,ns
29001,3.241735266774257,0.001,HH,HH
29002,3.197285391866884,0.001,HH,HH
29003,1.75684809100377,0.002,HH,HH
29004,1.4039434321853645,0.013,HH,HH
29005,4.331492518368294,0.001,HH,HH
29006,0.5568604917028764,0.071,HH,ns
29007,1.2671760224181516,0.007,HH,HH
29008,1.4038103667274207,0.002,HH,HH
29009,1.6361313926021528,0.001,HH,HH
29010,3.065808806654823,0.001,HH,HH
29011,1.9224482247912198,0.001,HH,HH
29012,1.695532997564802,0.001,HH,HH
29013,1.630115941163332,0.001,HH,HH
29014,2.130497643474239,0.001,HH,HH
29015,1.715075632245779,0.001,HH,HH
29016,1.917269310726823,0.005,HH,HH
29017,1.3017606322772735,0.005,HH,HH
29018,2.9896008427002134,0.001,HH,HH
29019,1.508174266024241,0.008,HH,HH
29020,1.1456925242538716,0.002,HH,HH
29021,1.2991000436346716,0.018,HH,HH
29022,1.297708390857543,0.001,HH,HH
29023,1.2983389174849516,0.001,HH,HH
29024,1.1100727022288375,0.001,HH,HH
29025,1.2155325486836435,0.003,HH,HH
29026,3.112295533325115,0.001,HH,HH
29027,0.9074870279436975,0.065,HH,ns
29028,2.1952613017705462,0.001,HH,HH
29029,1.843993069918383,0.001,HH,HH
29030,0.9501323567776977,0.001,HH,HH
29031,2.678911919377391,0.001,HH,HH
29032,1.1560863790331946,0.002,HH,HH
29033,1.5347594155065039,0.001,HH,HH
29034,0.9892900952987346,0.003,HH,HH
29035,2.9011305607206204,0.001,HH,HH
29036,1.2677261819449697,0.016,HH,HH
29037,1.9122118702907283,0.006,HH,HH
29038,3.6781529708929885,0.001,HH,HH
29039,3.82895827055301,0.001,HH,HH
29040,2.2842886202165547,0.001,HH,HH
29041,2.379463791217984,0.001,HH,HH
29042,1.6269324316569398,0.001,HH,HH
29043,4.454316585693844,0.001,HH,HH
29044,1.0893572121406534,0.001,HH,HH
29045,0.8464431477093848,0.007,HH,HH
29046,0.3183409748350201,0.133,HH,ns
29047,0.04677989137560022,0.005,HH,HH
29048,3.759773970771716,0.001,HH,HH
29049,0.9347282601947196,0.003,HH,HH
29050,1.9990416484057465,0.001,HH,HH
29051,0.835979326567804,0.002,HH,HH
29052,1.5430267838958998,0.001,HH,HH
29053,1.624668157546432,0.005,HH,HH
29054,1.282329939549221,0.01,HH,HH
29055,2.106941787532673,0.003,HH,HH
29056,1.0181222739719578,0.004,HH,HH
29057,0.8178640740279164,0.013,HH,HH
29058,2.452838743307725,0.001,HH,HH
29059,2.731775269311085,0.001,HH,HH
29060,3.668416787603968,0.001,HH,HH
30001,0.6394664528367819,0.047,HH,HH
30002,-0.029713703323139298,0.403,HL,ns
30003,0.5951019092819181,0.003,HH,HH
30004,0.39535257224066833,0.032,HH,HH
30005,0.1432857687682789,0.158,HH,ns
30006,-0.010360537087318471,0.485,LH,ns
30007,0.045059810030855615,0.451,HH,ns
30008,0.5800669364867722,0.154,LL,ns
30009,0.2706147608808961,0.182,HH,ns
30010,0.1006984422159512,0.237,LL,ns
30011,1.0280123399153476,0.005,HH,HH
30012,-0.5755594594734031,0.009,LH,LH
30013,0.03802906658747579,0.133,LL,ns
30014,-0.01943205493647857,0.35,HL,ns
30015,0.22299310885435358,0.136,HH,ns
30016,0.9592669165302319,0.059,HH,ns
30017,0.6128071774724979,0.136,HH,ns
30018,0.030338710032129228,0.444,LL,ns
30019,0.019851799432041583,0.339,LL,ns
30020,0.037544135649530644,0.192,LL,ns
30021,-0.0634792892550202,0.271,HL,ns
30022,0.2014958832645759,0.142,LL,ns
30023,0.001910147717404567,0.461,LL,ns
30024,0.04022840891063491,0.203,HH,ns
30025,-0.002846010954550978,0.47,LH,ns
30026,1.7789154250839858,0.024,HH,HH
30027,0.22416286256672907,0.095,LL,ns
30028,0.46313960496534934,0.005,HH,HH
30029,0.6062466155326577,0.059,LL,ns
30030,0.07002889916004303,0.405,HH,ns
30031,-0.3547992814146864,0.172,LH,ns
30032,0.014412462914785098,0.067,HH,ns
30033,-0.007354957786098611,0.433,HL,ns
30034,0.019173663940999907,0.174,LL,ns
30035,0.02823035694109424,0.341,LL,ns
30036,-0.007322560824212596,0.312,LH,ns
30037,0.28750804675695213,0.166,HH,ns
30038,0.7381975165962027,0.023,HH,HH
30039,1.537725433672574,0.001,HH,HH
30040,0.05153680544342483,0.252,HH,ns
30041,-0.09815620197924788,0.436,LH,ns
30042,0.12207866926783711,0.317,HH,ns
30043,0.006165573267319431,0.292,LL,ns
30044,0.028949366933411824,0.102,LL,ns
30045,0.8958854109551283,0.003,HH,HH
30046,0.09496002288666394,0.346,HH,ns
30047,0.17930988149182583,0.02,LL,LL
30048,3.0146187660073442,0.001,HH,HH
30049,0.38268666046606786,0.009,HH,HH
30050,0.4085227518314581,0.065,HH,ns
30051,0.09377136802599745,0.352,HH,ns
30052,-0.08414684711941171,0.382,HL,ns
30053,0.154793690510315,0.204,HH,ns
30054,0.8468197363942999,0.002,HH,HH
30055,0.011993017974062537,0.4,HH,ns
30056,0.022228896949840208,0.289,HH,ns
30057,-0.08036866717890018,0.379,LH,ns
30058,0.05976508521919305,0.33,LL,ns
30059,2.59395069022747,0.001,HH,HH
30060,-0.08474683352712938,0.149,HL,ns
30061,0.19252222741140057,0.103,HH,ns
30062,0.4927875214230593,0.185,LL,ns
30063,-0.019576917025687843,0.391,HL,ns
30064,0.1264659303919718,0.14,HH,ns
30065,0.5569090333958242,0.002,HH,HH
30066,0.24426235853031383,0.108,HH,ns
30067,0.31987551639776474,0.107,HH,ns
30068,-0.04823994961622477,0.169,HL,ns
30069,0.0008650169430739539,0.491,HH,ns
30070,0.45696512466238953,0.01,HH,HH
30071,0.06197679016933602,0.045,LL,LL
30072,0.2148412081226566,0.076,LL,ns
30073,0.7318748853224907,0.046,HH,HH
30074,0.016477277353386728,0.247,HH,ns
30075,0.4600066809436193,0.033,HH,HH
30076,0.19082545746558066,0.317,LL,ns
30077,0.7448632970566509,0.005,HH,HH
30078,-0.013117850202167746,0.363,HL,ns
30079,-0.02072500052331213,0.375,HL,ns
30080,0.15841377716438684,0.165,LL,ns
30081,0.009011328025303947,0.438,LL,ns
30082,2.248922508970188,0.001,HH,HH
30083,0.20770616575489168,0.108,LL,ns
30084,0.23251298017872418,0.012,HH,HH
30085,-0.08949961105974506,0.186,HL,ns
30086,-0.044830419066778766,0.347,LH,ns
30087,1.1086340534014858,0.002,HH,HH
30088,0.4977361068590589,0.037,HH,HH
30089,1.5615180730752012,0.001,HH,HH
30090,0.46494587485562555,0.012,HH,HH
30091,0.5906871405975579,0.029,HH,HH
30092,0.13148292014189242,0.115,HH,ns
30093,0.9445133349166321,0.035,HH,HH
30094,1.093764030006466,0.018,HH,HH
30095,-0.0373183605856835,0.249,LH,ns
30096,0.1583905199883613,0.341,LL,ns
30097,0.8864338377470058,0.091,HH,ns
30098,0.350430803112664,0.113,LL,ns
30099,-0.06869438943790261,0.1,HL,ns
30100,1.0877757637790815,0.016,HH,HH
30101,0.20902075243721577,0.249,LL,ns
30102,0.031033048044601552,0.343,HH,ns
30103,0.10985780974079254,0.076,HH,ns
30104,0.6513418190445444,0.009,HH,HH
30105,1.340214620854572,0.004,HH,HH
30106,0.019371503843515703,0.43,LL,ns
30107,-0.7632209277505372,0.197,LH,ns
30108,0.9020794391806696,0.001,HH,HH
30109,-0.018360000286190815,0.297,HL,ns
30110,0.14130966356865404,0.354,LL,ns
30111,0.41801438518582856,0.013,HH,HH
30112,0.4744470230425043,0.104,HH,ns
30113,0.12368510015989301,0.249,LL,ns
30114,-0.04306191260735399,0.285,LH,ns
30115,-0.00927081211825674,0.416,HL,ns
30116,0.8390647980565527,0.044,HH,HH
30117,0.06528598639699221,0.105,HH,ns
30118,-0.054226673980036603,0.309,HL,ns
30119,0.6543371050495121,0.057,HH,ns
30120,3.2372717261564303,0.001,HH,HH
30121,0.01999908385245181,0.474,HH,ns
30122,1.9669657134550254,0.001,HH,HH
30123,1.0454735099014876,0.001,HH,HH
30124,0.02520385472706155,0.29,HH,ns
30125,-0.020675355822182374,0.415,HL,ns
30126,0.3340816212517914,0.01,HH,HH
30127,0.43595376207496556,0.09,LL,ns
30128,0.21516813897835885,0.123,HH,ns
30129,-0.04641781364262567,0.303,LH,ns
30130,0.256046132901885,0.023,HH,HH
30131,0.0045289608368252595,0.489,HH,ns
30132,-0.04153013214280488,0.427,HL,ns
30133,0.9699150636310366,0.023,HH,HH
30134,0.25193996250741674,0.076,HH,ns
30135,-0.013899566194825021,0.328,HL,ns
30136,0.648276233706292,0.025,HH,HH
30137,0.2775145094586347,0.21,LL,ns
30138,0.012194077956777278,0.495,HH,ns
30139,-0.13402564901048447,0.048,LH,LH
30140,0.5612266089908673,0.167,LL,ns
30141,0.2952571954248361,0.099,HH,ns
30142,0.646452839636847,0.052,HH,ns
30143,0.09072268933859197,0.112,HH,ns
30144,0.8099332005952008,0.004,HH,HH
30145,0.3974828768058977,0.001,HH,HH
30146,0.41652322601246367,0.241,LL,ns
30147,0.0036613419187231503,0.5,HH,ns
30148,0.246755444828467,0.173,HH,ns
30149,0.3733549025628058,0.011,HH,HH
30150,0.04452248010037595,0.234,LL,ns
30151,-0.012524099157780863,0.499,LH,ns
30152,0.3077662786657319,0.097,HH,ns
30153,0.15325090563010413,0.23,LL,ns
30154,0.04468670219615852,0.398,LL,ns
30155,-0.010162532302274967,0.415,LH,ns
30156,0.051108043540133145,0.376,LL,ns
30157,0.1186690358035053,0.379,LL,ns
30158,-0.01617951811325755,0.392,LH,ns
30159,0.003303242849382672,0.445,LL,ns
30160,0.01812259901521364,0.116,LL,ns
30161,0.023470084490560757,0.145,HH,ns
30162,0.16741562946939276,0.259,LL,ns
30163,0.046580678679956605,0.131,LL,ns
30164,0.18068799226938706,0.168,HH,ns
30165,0.20089066059358832,0.341,LL,ns
30166,0.25003631553510236,0.173,HH,ns
30167,0.020890901300369313,0.32,LL,ns
30168,0.22439368031219106,0.118,LL,ns
30169,1.1359414912072394,0.011,HH,HH
30170,0.855111467708237,0.072,LL,ns
30171,0.03590618010606306,0.11,LL,ns
30172,1.052897508006585,0.014,HH,HH
30173,0.35461172815002984,0.15,HH,ns
30174,0.7162212167120178,0.001,HH,HH
30175,0.007550977647881456,0.405,LL,ns
30176,0.0028871175318223017,0.014,HH,HH
30177,-0.2098783089241726,0.185,LH,ns
30178,0.5224584395195838,0.026,HH,HH
30179,-0.004810656424008955,0.381,HL,ns
30180,0.6350132390221052,0.047,LL,LL
30181,0.8695941342977092,0.008,HH,HH
30182,0.7364905066653841,0.003,HH,HH
30183,0.038497774554116806,0.433,HH,ns
30184,0.06554080012607853,0.299,LL,ns
30185,0.21191204232758779,0.181,LL,ns
30186,0.5517382181832965,0.109,LL,ns
30187,-0.006031605699644093,0.478,LH,ns
30188,0.12309950431380438,0.327,LL,ns
30189,0.022668896621674952,0.307,LL,ns
30190,-0.14688608830777733,0.031,LH,LH
30191,0.6602660943310219,0.05,HH,ns
30192,0.14470668004468695,0.306,HH,ns
30193,1.0604362976680306,0.006,HH,HH
30194,-0.2408471468819473,0.304,HL,ns
30195,-0.01535317075224395,0.409,HL,ns
30196,-0.13303683060041258,0.133,LH,ns
30197,-0.00815840542196959,0.432,HL,ns
30198,0.6455006825531773,0.053,LL,ns
30199,2.4583124568420027,0.001,HH,HH
30200,0.014101872645463606,0.441,LL,ns
30201,0.052100251687404425,0.186,LL,ns
30202,0.43260034520975643,0.067,LL,ns
30203,0.4109458948141225,0.038,HH,HH
30204,-0.008437091794238419,0.067,LH,ns
30205,0.4575542628581579,0.114,HH,ns
30206,2.643025440654262,0.001,HH,HH
30207,1.784569656212051,0.02,HH,HH
30208,1.0213309945619495,0.064,HH,ns
30209,0.21675803778733418,0.062,HH,ns
30210,0.17087077982713147,0.127,HH,ns
30211,0.007594873842549106,0.471,HH,ns
30212,0.0323057506373371,0.234,LL,ns
31001,0.36092013338364515,0.001,HH,HH
31002,2.0597905831723535,0.001,HH,HH
31003,0.4108395355142698,0.127,HH,ns
31004,2.454190043051025,0.001,HH,HH
31005,1.0889509904426444,0.002,HH,HH
31006,0.49634632368540393,0.014,HH,HH
31007,1.54777612748695,0.001,HH,HH
31008,2.1418314639939537,0.001,HH,HH
31009,0.44291544556707324,0.023,HH,HH
31010,0.08230799253783241,0.024,HH,HH
31011,0.41077578585874974,0.008,HH,HH
31012,0.8073254831636414,0.001,HH,HH
31013,2.81107111835715,0.001,HH,HH
31014,1.1575390025977559,0.001,HH,HH
31015,0.34030838665200336,0.006,HH,HH
31016,0.05924763664344182,0.111,HH,ns
31017,0.7852682402418012,0.001,HH,HH
31018,0.7769848657776471,0.009,HH,HH
31019,1.634826792852471,0.009,HH,HH
31020,1.8810087027299198,0.001,HH,HH
31021,0.3761628851861951,0.033,HH,HH
31022,0.4100187696679525,0.086,HH,ns
31023,1.4261413512811856,0.001,HH,HH
31024,0.3519215024840075,0.058,HH,ns
31025,0.6987755568818363,0.025,HH,HH
31026,0.948679909446107,0.012,HH,HH
31027,0.2857533373664137,0.158,HH,ns
31028,0.004827780908663871,0.252,HH,ns
31029,0.20496782294878363,0.131,HH,ns
31030,2.4549094085316354,0.001,HH,HH
31031,-0.011023965732736654,0.295,LH,ns
31032,2.7965397921950026,0.001,HH,HH
31033,1.431150829968518,0.049,HH,HH
31034,0.6301923783942602,0.036,HH,HH
31035,0.28896624308286734,0.007,HH,HH
31036,0.36430584344968275,0.001,HH,HH
31037,0.6234411166399147,0.055,HH,ns
31038,1.6942204527089404,0.001,HH,HH
31039,1.7552944236356616,0.001,HH,HH
31040,0.5852636668362188,0.042,HH,HH
31041,3.12545130623207,0.001,HH,HH
31042,0.28925723130558745,0.044,HH,HH
31043,1.6071014076342165,0.001,HH,HH
31044,0.8360534421097207,0.01,HH,HH
31045,0.6157300759488565,0.028,HH,HH
31046,0.5144514996609144,0.015,HH,HH
31047,0.2800943437387048,0.029,HH,HH
31048,0.9700946956039401,0.001,HH,HH
31049,0.36205530631876764,0.061,HH,ns
31050,3.127909506684031,0.001,HH,HH
31051,1.8776501340246123,0.001,HH,HH
31052,1.6560295980366626,0.001,HH,HH
31053,0.8063508147275668,0.031,HH,HH
31054,1.920047125873418,0.001,HH,HH
31055,0.32319622686609645,0.013,HH,HH
31056,0.5089584051321864,0.052,HH,ns
31057,0.1652194100372824,0.095,HH,ns
31058,0.4349067764864513,0.115,HH,ns
31059,1.256617544978276,0.001,HH,HH
31060,1.1300895814402463,0.029,HH,HH
31061,0.24673308878443634,0.174,HH,ns
31062,0.5753093564097511,0.013,HH,HH
31063,1.5418965475590525,0.001,HH,HH
31064,0.5409272274699606,0.051,HH,ns
31065,-0.06719426258798726,0.297,LH,ns
31066,0.2769995830522853,0.009,HH,HH
31067,1.334853210758949,0.001,HH,HH
31068,0.686510431776929,0.036,HH,HH
31069,0.5415182650903526,0.04,HH,HH
31070,0.5709173621561049,0.008,HH,HH
31071,0.22003770146721732,0.025,HH,HH
31072,0.603646980394071,0.007,HH,HH
31073,0.5191107619034655,0.087,HH,ns
31074,0.4539259935159485,0.002,HH,HH
31075,0.23224409816972338,0.155,HH,ns
31076,1.0353118384090823,0.007,HH,HH
31077,0.005011241747801009,0.065,HH,ns
31078,1.0270976122985498,0.035,HH,HH
31079,0.1078648412791759,0.192,HH,ns
31080,0.6922976455173605,0.038,HH,HH
31081,0.7421738909810334,0.006,HH,HH
31082,0.9112078090219373,0.023,HH,HH
31083,0.17821966086303742,0.041,HH,HH
31084,0.31751194671679805,0.09,HH,ns
31085,2.377196847137091,0.001,HH,HH
31086,0.24694013321959252,0.079,HH,ns
31087,0.413259660810489,0.018,HH,HH
31088,0.3932079582846967,0.028,HH,HH
31089,1.049959851360072,0.019,HH,HH
31090,1.3806691932724329,0.001,HH,HH
31091,2.850538362058507,0.001,HH,HH
31092,0.33702156338080064,0.171,HH,ns
31093,2.8031658925397744,0.001,HH,HH
31094,0.047047257649777074,0.269,HH,ns
31095,2.7560900743945695,0.001,HH,HH
31096,1.3789791133226712,0.001,HH,HH
31097,0.350384677324598,0.003,HH,HH
31098,0.07824510339298334,0.373,HH,ns
31099,3.494768682250055,0.001,HH,HH
31100,2.8286462816109936,0.001,HH,HH
31101,3.3504459191659186,0.001,HH,HH
31102,1.880274644613838,0.001,HH,HH
31103,0.09984126784607102,0.054,HH,ns
31104,1.1587348107013538,0.001,HH,HH
31105,2.2659369331431845,0.001,HH,HH
31106,0.3250154621942024,0.022,HH,HH
32001,0.052850897955712135,0.305,LL,ns
32002,-0.12895798633826158,0.281,LH,ns
32003,0.6099175825585047,0.052,LL,ns
32004,0.5900983377281434,0.042,LL,LL
32005,0.013672850673510034,0.479,HH,ns
32006,0.17530172145934025,0.343,HH,ns
32007,0.1473670948351919,0.209,LL,ns
32008,0.06247979031178287,0.326,HH,ns
32009,-0.007290195172641695,0.456,HL,ns
32010,0.02928822252206472,0.265,HH,ns
32011,1.1080037006859662,0.052,LL,ns
32012,-0.00663058363553275,0.304,LH,ns
32013,0.02814471342237195,0.377,HH,ns
32014,0.058421335138600455,0.146,LL,ns
32015,0.007423033069815224,0.456,LL,ns
32016,0.24493950309481252,0.177,LL,ns
32017,0.09478672078892204,0.103,LL,ns
32018,0.06047306005497687,0.323,LL,ns
32019,0.07211937496265519,0.233,LL,ns
32020,-0.034735385196847685,0.33,HL,ns
32021,0.06175831754617641,0.371,LL,ns
32022,-0.056889284429316116,0.429,LH,ns
32023,-0.0070404432100021185,0.087,HL,ns
32024,0.0678993484294136,0.394,HH,ns
32025,-0.015929719092097942,0.242,LH,ns
32026,0.926147198356072,0.011,LL,LL
32027,3.0648389440230397,0.122,LL,ns
32028,0.7074209371740418,0.039,LL,LL
32029,-0.0033875248398888853,0.458,HL,ns
32030,0.10201707988524071,0.191,LL,ns
32031,0.04727914216787907,0.147,LL,ns
32032,-0.131855174039361,0.227,HL,ns
32033,0.009013336270029227,0.446,LL,ns
32034,-0.0350755354333139,0.372,HL,ns
32035,-0.02330395397509395,0.489,LH,ns
32036,0.008798087327791627,0.179,LL,ns
32037,0.06689218773736216,0.332,LL,ns
32038,0.006193598333055521,0.38,HH,ns
32039,0.15956486085791255,0.257,HH,ns
32040,0.4236135382020657,0.199,HH,ns
32041,0.07027139653385633,0.291,LL,ns
32042,0.1274258523014221,0.187,HH,ns
32043,0.14747824736302645,0.286,LL,ns
32044,-0.0845495897574059,0.213,HL,ns
32045,0.32274263317510693,0.032,LL,LL
32046,-0.03120681856344177,0.397,LH,ns
32047,0.6439979964874417,0.08,LL,ns
32048,0.1595649966421332,0.122,LL,ns
32049,0.3014000867303238,0.109,LL,ns
32050,0.09867997022884761,0.361,LL,ns
32051,0.04314795026645042,0.198,LL,ns
32052,0.12781141190108125,0.232,HH,ns
32053,0.10752079667665637,0.151,LL,ns
32054,-0.011507436525903731,0.315,HL,ns
32055,-0.03858943466956952,0.37,HL,ns
32056,-0.010864396172200131,0.454,LH,ns
32057,0.23135582923951684,0.274,LL,ns
32058,0.4265237030575353,0.111,LL,ns
