CVEGEO,local_I,p_sim,quadrant,cluster
24059,0.4926144425729166,0.112,HH,ns
25001,0.17119107102137726,0.323,HH,ns
25002,-0.09432394953975724,0.242,LH,ns
25003,0.34873054556251615,0.21,LL,ns
25004,0.03255602775139488,0.402,LL,ns
25005,0.26828606186285897,0.248,LL,ns
25006,-0.13538516417399224,0.244,HL,ns
25007,-0.013737914453355454,0.01,HL,HL
25008,0.06172879496578325,0.285,LL,ns
25009,0.032128390727717004,0.467,HH,ns
25010,0.1713636940955644,0.342,HH,ns
25011,0.03375020100840991,0.393,HH,ns
25012,-0.44646788097221357,0.141,HL,ns
25013,-0.014466877460112866,0.416,LH,ns
25014,0.0033976455387395308,0.494,HH,ns
25015,-0.02907056132900115,0.455,HL,ns
25016,0.391712534223447,0.126,LL,ns
25017,0.00035890694492027027,0.215,LL,ns
25018,0.01747506281312416,0.49,HH,ns
25019,0.29328175384696314,0.278,HH,ns
25020,0.20343260897989462,0.152,HH,ns
26001,0.011084604000911933,0.059,LL,ns
26002,-0.321245446213796,0.043,HL,HL
26003,0.11099298159456858,0.147,LL,ns
26004,0.8077032396929545,0.001,LL,LL
26005,0.864596483758664,0.131,LL,ns
26006,0.14977495464773435,0.286,LL,ns
26007,6.832817719093468,0.001,LL,LL
26008,1.8800840263800032,0.002,LL,LL
26009,1.0454524752341756,0.018,LL,LL
26010,2.171629295566986,0.002,LL,LL
26011,-0.002165259961500562,0.498,LH,ns
26012,0.024285073349597494,0.357,HH,ns
26013,0.24952639869878815,0.198,LL,ns
26014,0.2507682422160501,0.08,LL,ns
26015,1.4794526415005935,0.114,LL,ns
26016,0.05723826125853783,0.358,HH,ns
26017,-0.14688656364170913,0.106,HL,ns
26018,-0.05696244806550884,0.099,HL,ns
26019,-0.24717286502134006,0.111,HL,ns
26020,-0.00309320280074891,0.453,LH,ns
26021,0.7994430201414536,0.028,LL,LL
26022,-0.5972190957131471,0.147,LH,ns
26023,0.08838068754790146,0.033,LL,LL
26024,1.4366517034889785,0.017,LL,LL
26025,1.1643710899668274,0.151,HH,ns
26026,0.040595626771165065,0.407,LL,ns
26027,-0.0020735955351671494,0.461,LH,ns
26028,1.7519748333884302,0.025,LL,LL
26029,-0.07596749316453784,0.415,HL,ns
26030,-0.11149287436518282,0.27,HL,ns
26031,2.38896468969633,0.002,LL,LL
26032,1.3720532088766957,0.006,LL,LL
26033,-0.019126628276168667,0.427,LH,ns
26034,0.41045705262426435,0.127,LL,ns
26035,-0.0439864099536647,0.362,HL,ns
26036,-0.7405180249425094,0.082,HL,ns
26037,0.40029694719323006,0.159,LL,ns
26038,0.4069127597559425,0.006,LL,LL
26039,0.03614276573690795,0.392,LL,ns
26040,1.4271164062431558,0.017,LL,LL
26041,-0.2760317185285343,0.011,HL,HL
26042,-0.1499873928503839,0.131,HL,ns
26043,-1.147386840705717,0.005,HL,HL
26044,0.9210452507376624,0.043,LL,LL
26045,-0.030437520652599286,0.211,HL,ns
26046,7.07097065813248,0.006,LL,LL
26047,-0.012215634591685362,0.452,LH,ns
26048,0.44339240179676603,0.114,LL,ns
26049,0.5640594209772027,0.17,LL,ns
26050,0.1040610166227603,0.129,LL,ns
26051,0.6531782793427207,0.021,LL,LL
26052,0.5923405699370835,0.002,LL,LL
26053,0.6738498862527138,0.233,LL,ns
26054,2.3180827582787824,0.02,LL,LL
26055,0.775229103029596,0.176,LL,ns
26056,-0.00027055541071630907,0.485,LH,ns
26057,1.0553008665341497,0.006,LL,LL
26058,-0.9627528818636829,0.053,HL,ns
26059,-0.5679554873981025,0.22,LH,ns
26060,2.2109753118340234,0.028,LL,LL
26061,2.299410868472789,0.004,LL,LL
26062,0.7673836511890633,0.026,LL,LL
26063,0.9143691460545111,0.048,LL,LL
26064,0.3905651178355577,0.002,LL,LL
26065,2.5645343477372213,0.047,LL,LL
26066,0.06213356736498722,0.176,LL,ns
26067,1.1451137991132099,0.026,LL,LL
26068,1.2519958617511155,0.017,LL,LL
26069,0.10256856129348971,0.004,LL,LL
26070,0.24470513189056992,0.406,LL,ns
26071,-0.040538006050878254,0.475,LH,ns
26072,-0.2603193809254995,0.196,LH,ns
27001,0.8544077572698073,0.058,HH,ns
27002,1.029857681947563,0.001,HH,HH
27003,0.588625395751132,0.001,HH,HH
27004,2.490799874098994,0.001,HH,HH
27005,2.13078635511113,0.003,HH,HH
27006,1.8364097368693049,0.001,HH,HH
27007,0.6453660904067167,0.064,HH,ns
27008,1.0073258548737731,0.011,HH,HH
27009,1.6014014097474887,0.002,HH,HH
27010,1.0543846039649107,0.001,HH,HH
27011,0.2478586448060368,0.022,HH,HH
27012,1.4999513894068441,0.01,HH,HH
27013,1.091189503034972,0.003,HH,HH
27014,1.7715134520208708,0.025,HH,HH
27015,0.7762405503465738,0.034,HH,HH
27016,1.015261979842263,0.006,HH,HH
27017,0.6197920443880425,0.025,HH,HH
28001,0.44227389196641814,0.028,LL,LL
28002,-0.008888284444099429,0.434,LH,ns
28003,2.4960866466867775,0.002,HH,HH
28004,-0.25573583770441893,0.108,LH,ns
28005,0.7206514592090719,0.011,LL,LL
28006,0.5527274136106505,0.076,LL,ns
28007,0.06743269479394687,0.136,LL,ns
28008,0.16289005777657958,0.37,LL,ns
28009,2.8025498912587974,0.002,HH,HH
28010,1.6348723134762713,0.004,LL,LL
28011,-0.06054712529975906,0.386,LH,ns
28012,0.3008916441643925,0.069,HH,ns
28013,0.24570797241501482,0.206,LL,ns
28014,0.7144637298679506,0.066,LL,ns
28015,0.2172949276669673,0.278,HH,ns
28016,0.08341514433968214,0.025,LL,LL
28017,0.10925238225864897,0.152,LL,ns
28018,1.033639824146289,0.003,LL,LL
28019,0.0021862263754115177,0.473,HH,ns
28020,0.8296761815707916,0.198,LL,ns
28021,0.39809974535273657,0.12,HH,ns
28022,1.2301698948438762,0.051,HH,ns
28023,-0.3584214778465338,0.245,LH,ns
28024,1.1792825297432177,0.003,LL,LL
28025,1.114059668867756,0.006,LL,LL
28026,0.42634492417315867,0.049,LL,LL
28027,-0.2851582657470159,0.273,HL,ns
28028,-0.05723171483473601,0.442,LH,ns
28029,0.13659455406234677,0.185,LL,ns
28030,0.22061628489030002,0.04,LL,LL
28031,0.5513782407909965,0.097,LL,ns
28032,-0.015597279646319538,0.471,HL,ns
28033,0.8861764813745413,0.091,HH,ns
28034,0.8683054825677518,0.009,LL,LL
28035,0.06524734461248122,0.25,LL,ns
28036,3.9926383354777557,0.041,LL,LL
28037,0.46479256752075765,0.131,LL,ns
28038,3.2573187435821582,0.001,HH,HH
28039,0.2969129211143865,0.099,LL,ns
28040,2.018018052081836,0.02,HH,HH
28041,-0.8715962287568064,0.127,HL,ns
28042,0.5302145452671926,0.081,LL,ns
28043,0.1080596458370179,0.276,HH,ns
29001,1.948955446891975,0.001,HH,HH
29002,2.7098447022068464,0.001,HH,HH
29003,0.947122236422274,0.013,HH,HH
29004,0.596710747622737,0.06,HH,ns
29005,3.8192690460321344,0.001,HH,HH
29006,0.8694867149658044,0.016,HH,HH
29007,0.7549290269655972,0.025,HH,HH
29008,0.8510197409834728,0.008,HH,HH
29009,0.43167429252180645,0.002,HH,HH
29010,2.9015681583573154,0.001,HH,HH
29011,1.1360384172923261,0.001,HH,HH
29012,0.7640366085577067,0.007,HH,HH
29013,1.5708776834905758,0.001,HH,HH
29014,1.1185266749040532,0.002,HH,HH
29015,1.317815512100068,0.001,HH,HH
29016,1.06702834237229,0.017,HH,HH
29017,0.7313954840162341,0.017,HH,HH
29018,2.11063292213443,0.001,HH,HH
29019,1.4049465441520819,0.003,HH,HH
29020,0.6522578276606119,0.007,HH,HH
29021,0.8043220985699551,0.037,HH,HH
29022,0.576618636593468,0.001,HH,HH
29023,1.1425118020461908,0.001,HH,HH
29024,0.6764618598597253,0.003,HH,HH
29025,1.8288440726819042,0.001,HH,HH
29026,2.056010820853818,0.001,HH,HH
29027,1.9082367972543384,0.001,HH,HH
29028,2.2760747595728508,0.001,HH,HH
29029,1.2049265555868516,0.001,HH,HH
29030,0.16859936450081592,0.013,HH,HH
29031,1.7577912402103877,0.003,HH,HH
29032,0.6008057372008176,0.006,HH,HH
29033,1.590239993889201,0.002,HH,HH
29034,0.5858714195679837,0.038,HH,HH
29035,1.6399110741715772,0.002,HH,HH
29036,0.9072364870310861,0.022,HH,HH
29037,1.1535764604541032,0.008,HH,HH
29038,2.4496956054502865,0.001,HH,HH
29039,2.6598896124595686,0.001,HH,HH
29040,1.4472169086533044,0.001,HH,HH
29041,1.9764438393725277,0.001,HH,HH
29042,1.5996145236475214,0.001,HH,HH
29043,3.5297681517055017,0.001,HH,HH
29044,1.1807945258931662,0.001,HH,HH
29045,0.23896120759553527,0.017,HH,HH
29046,0.01876080166504371,0.377,HH,ns
29047,-0.3534096118744224,0.043,LH,LH
29048,2.8647769458900543,0.001,HH,HH
29049,0.3803165898143536,0.021,HH,HH
29050,1.0874087638261853,0.001,HH,HH
29051,0.22007615430595248,0.012,HH,HH
29052,0.7352188360623718,0.001,HH,HH
29053,0.7972313266255182,0.049,HH,HH
29054,0.6399077643668738,0.038,HH,HH
29055,0.9664074590665972,0.02,HH,HH
29056,0.37775221103312706,0.025,HH,HH
29057,0.16324965194752408,0.061,HH,ns
29058,1.54710755515625,0.002,HH,HH
29059,1.7659186904549318,0.002,HH,HH
29060,2.348722920908604,0.001,HH,HH
30001,0.6476775914731012,0.026,HH,HH
30002,-0.005588902651245316,0.252,HL,ns
30003,0.9083883383073167,0.011,HH,HH
30004,0.3809532188661777,0.024,HH,HH
30005,-0.02818111804068285,0.249,LH,ns
30006,0.004702111314710746,0.475,LL,ns
30007,-0.00011463713283214788,0.452,LH,ns
30008,0.5789172634321611,0.194,LL,ns
30009,0.12406831082325546,0.282,HH,ns
30010,0.027734500044809623,0.272,LL,ns
30011,1.0884731522528228,0.011,HH,HH
30012,-0.4524186320987506,0.082,LH,ns
30013,-0.022548473795987716,0.097,HL,ns
30014,-0.017307403792994298,0.452,HL,ns
30015,0.24181246066745493,0.129,HH,ns
30016,1.693870074798154,0.011,HH,HH
30017,0.29242751807187745,0.173,HH,ns
30018,-0.26590361376379623,0.356,LH,ns
30019,0.13361305446847144,0.252,LL,ns
30020,0.18504116452511443,0.101,LL,ns
30021,-0.037545462029964054,0.368,HL,ns
30022,0.12115573973256209,0.296,LL,ns
30023,-0.02134611044551827,0.326,LH,ns
30024,-0.002004808433075228,0.354,LH,ns
30025,0.003436407937523378,0.498,LL,ns
30026,2.415079690953659,0.004,HH,HH
30027,0.30585261379250067,0.081,LL,ns
30028,2.3589763123231138,0.001,HH,HH
30029,0.5742965038657715,0.078,LL,ns
30030,0.015587005027053551,0.488,HH,ns
30031,-0.4055596090495349,0.183,LH,ns
30032,0.07868288449080856,0.114,HH,ns
30033,-0.0063729781840711095,0.218,LH,ns
30034,0.06068599035553591,0.219,LL,ns
30035,0.10847341887303734,0.291,LL,ns
30036,-0.022704832418326666,0.411,LH,ns
30037,0.0036989593668422956,0.451,HH,ns
30038,1.245718428857288,0.007,HH,HH
30039,2.990450826255923,0.001,HH,HH
30040,0.126206525685709,0.122,HH,ns
30041,-0.0721899869614181,0.456,LH,ns
30042,0.01233903063629186,0.376,HH,ns
30043,0.050241370306962456,0.274,LL,ns
30044,-0.2633083088493056,0.181,HL,ns
30045,1.0536468032947657,0.007,HH,HH
30046,-0.00756152717187713,0.444,HL,ns
30047,0.12891426250662752,0.012,LL,LL
30048,4.042444000292678,0.001,HH,HH
30049,0.362643160070324,0.016,HH,HH
30050,0.07424300736574468,0.26,HH,ns
30051,-0.0147967869554287,0.451,HL,ns
30052,-0.037772644517148214,0.431,HL,ns
30053,0.16434148889197894,0.2,HH,ns
30054,0.49196657536246713,0.012,HH,HH
30055,-0.009753707842043578,0.39,LH,ns
30056,-0.04061605798533755,0.338,LH,ns
30057,0.051595302643666095,0.439,LL,ns
30058,0.05535920460832444,0.308,LL,ns
30059,2.09307231092711,0.002,HH,HH
30060,0.02647839290965088,0.173,LL,ns
30061,0.38335283271741377,0.079,HH,ns
30062,0.20691710051923173,0.365,LL,ns
30063,0.010383227564457713,0.365,LL,ns
30064,-0.049423095983473886,0.337,LH,ns
30065,1.0824287552400325,0.002,HH,HH
30066,0.10083900118639925,0.252,HH,ns
30067,0.01992116475267221,0.399,HH,ns
30068,-0.09431270864712593,0.309,HL,ns
30069,0.016309694134107138,0.376,HH,ns
30070,0.15750263562899933,0.006,HH,HH
30071,-0.08563141532413932,0.018,HL,HL
30072,0.200637605881768,0.079,LL,ns
30073,0.872061896982171,0.016,HH,HH
30074,-0.013144026557637299,0.161,LH,ns
30075,0.21187203758668569,0.03,HH,HH
30076,0.38415633080800565,0.239,LL,ns
30077,0.853367245672618,0.011,HH,HH
30078,0.01681176996963211,0.405,LL,ns
30079,0.05627780043014121,0.28,LL,ns
30080,0.09060405760534365,0.295,LL,ns
30081,-0.06576855562477857,0.356,LH,ns
30082,2.7851813454044576,0.001,HH,HH
30083,0.200577526465197,0.116,LL,ns
30084,0.050238037566663965,0.021,HH,HH
30085,-0.1585816545956511,0.178,HL,ns
30086,-0.05097412084511968,0.146,LH,ns
30087,3.0916940403534454,0.001,HH,HH
30088,0.14441183521494247,0.045,HH,HH
30089,1.5526078167038349,0.001,HH,HH
30090,0.2500230470563537,0.012,HH,HH
30091,0.3831013750564942,0.108,HH,ns
30092,0.17039671285808017,0.115,HH,ns
30093,1.0608923308199425,0.01,HH,HH
30094,1.2010632627614122,0.015,HH,HH
30095,-0.026388110910753236,0.422,LH,ns
30096,0.36117544852464745,0.314,LL,ns
30097,0.6448527031536293,0.168,HH,ns
30098,0.580347399359034,0.124,LL,ns
30099,-0.11886726483607779,0.192,HL,ns
30100,1.3145024062508281,0.003,HH,HH
30101,0.09552474863550939,0.379,LL,ns
30102,0.1906538455725626,0.216,HH,ns
30103,0.0005579630279351049,0.367,HH,ns
30104,0.18308213778934024,0.056,HH,ns
30105,2.268054893121437,0.001,HH,HH
30106,0.1269940317193477,0.334,LL,ns
30107,-0.7403524417464162,0.214,LH,ns
30108,1.6045835637495205,0.002,HH,HH
30109,-0.08523744108587092,0.204,HL,ns
30110,0.28563557737783324,0.294,LL,ns
30111,0.5241625876805774,0.001,HH,HH
30112,0.4569523747824588,0.091,HH,ns
30113,0.08621057699909075,0.394,LL,ns
30114,-0.06536907478021488,0.257,LH,ns
30115,-0.006199108205067527,0.483,HL,ns
30116,0.8480419274926468,0.043,HH,HH
30117,0.07190430099797146,0.107,HH,ns
30118,-0.10967474461929994,0.367,HL,ns
30119,0.5987650618980338,0.028,HH,HH
30120,2.733348525945052,0.001,HH,HH
30121,0.008048901912508753,0.475,HH,ns
30122,1.527180547681197,0.001,HH,HH
30123,1.7737086916975928,0.002,HH,HH
30124,0.14548545584561348,0.185,HH,ns
30125,-0.06548251548122072,0.333,HL,ns
30126,0.32390883831294387,0.003,HH,HH
30127,0.3871874213411459,0.129,LL,ns
30128,0.45667714489410904,0.093,HH,ns
30129,-0.05879194898255772,0.268,LH,ns
30130,0.17868424476080488,0.054,HH,ns
30131,0.2744851121154508,0.26,HH,ns
30132,-0.01964462586041126,0.497,HL,ns
30133,1.7312404772184617,0.002,HH,HH
30134,0.1984739636166019,0.137,HH,ns
30135,0.0029810086106368105,0.349,LL,ns
30136,0.4478451246133563,0.039,HH,HH
30137,0.4811522526431016,0.148,LL,ns
30138,0.0789047509837238,0.354,HH,ns
30139,-0.3214892699726042,0.094,LH,ns
30140,0.8579511207207953,0.109,LL,ns
30141,0.6011557563811029,0.087,HH,ns
30142,0.4980622104780591,0.07,HH,ns
30143,0.14117821896102709,0.123,HH,ns
30144,0.7770973953309832,0.004,HH,HH
30145,0.2791478683939265,0.001,HH,HH
30146,0.4645990013071052,0.259,LL,ns
30147,0.009404120257726514,0.419,LL,ns
30148,0.12824213250125518,0.271,HH,ns
30149,0.1876992892605141,0.023,HH,HH
30150,0.1236656211914233,0.232,LL,ns
30151,-0.03121424658784155,0.453,LH,ns
30152,0.2610143871218665,0.081,HH,ns
30153,0.27309438235737005,0.146,LL,ns
30154,0.1438852253906021,0.339,LL,ns
30155,-0.00620352827823658,0.467,HL,ns
30156,0.05150858837134996,0.432,LL,ns
30157,-0.04625762731736427,0.472,LH,ns
30158,-0.045384467857424525,0.217,LH,ns
30159,0.04617036343700022,0.379,LL,ns
30160,-0.08362319112765038,0.182,HL,ns
30161,0.0469796079762923,0.141,HH,ns
30162,0.34702519006074306,0.239,LL,ns
30163,0.16828801157701734,0.211,LL,ns
30164,0.0777311522318716,0.244,HH,ns
30165,0.14814939667313695,0.407,LL,ns
30166,0.05000913171463086,0.315,HH,ns
30167,0.0732494429257337,0.323,LL,ns
30168,0.3485495957024435,0.072,LL,ns
30169,0.720910192180088,0.032,HH,HH
30170,0.9637707116712096,0.069,LL,ns
30171,0.22388044568860785,0.067,LL,ns
30172,0.8301689271512608,0.034,HH,HH
30173,0.14562865323606017,0.322,HH,ns
30174,0.9928840842826104,0.003,HH,HH
30175,0.034528135707356085,0.306,HH,ns
30176,-0.20117389416100442,0.013,LH,LH
30177,-0.10073859605576241,0.331,LH,ns
30178,0.24598959392146746,0.076,HH,ns
30179,0.05031846708547845,0.36,LL,ns
30180,0.7533852643627461,0.035,LL,LL
30181,0.9244962277914606,0.003,HH,HH
30182,0.7635370636700155,0.001,HH,HH
30183,0.13908148485563313,0.33,HH,ns
30184,0.25772999571988964,0.17,LL,ns
30185,0.3611733896857152,0.176,LL,ns
30186,0.3638580198282395,0.266,LL,ns
30187,0.10838472559822467,0.409,LL,ns
30188,0.2461054580338027,0.246,LL,ns
30189,-0.038591226503098194,0.435,HL,ns
30190,-0.41216878826640413,0.053,LH,ns
30191,0.7110928385096713,0.056,HH,ns
30192,0.05724433150510922,0.418,HH,ns
30193,3.375175280480141,0.001,HH,HH
30194,-0.0844078748893817,0.428,HL,ns
30195,0.043188393365306436,0.288,LL,ns
30196,-0.1314189010456708,0.162,LH,ns
30197,-0.0024285452968554984,0.394,HL,ns
30198,0.721201811214375,0.039,LL,LL
30199,1.8398968144757626,0.001,HH,HH
30200,0.08640459554916119,0.397,LL,ns
30201,0.05514249630924098,0.116,LL,ns
30202,0.5644344887430588,0.051,LL,ns
30203,0.0730560204171467,0.219,HH,ns
30204,0.2725266771973433,0.001,HH,HH
30205,0.48693667054407974,0.078,HH,ns
30206,3.629252272289144,0.001,HH,HH
30207,2.772363965411184,0.003,HH,HH
30208,0.7038912034887826,0.14,HH,ns
30209,0.03877036093811937,0.189,HH,ns
30210,0.09952365666622078,0.105,HH,ns
30211,0.08611306595269533,0.367,HH,ns
30212,0.15134559668560943,0.185,LL,ns
31001,-0.1962459434370589,0.001,LH,LH
31002,0.7997429649452041,0.033,HH,HH
31003,0.16634135630075453,0.255,HH,ns
31004,1.0513396447554781,0.01,HH,HH
31005,0.24420817093108307,0.05,HH,ns
31006,0.028743890772791124,0.222,HH,ns
31007,0.47217582642195227,0.067,HH,ns
31008,0.7091734799857384,0.019,HH,HH
31009,0.06553053983504657,0.235,HH,ns
31010,-0.05417948144298636,0.328,LH,ns
31011,0.040261741540852575,0.061,HH,ns
31012,0.09013734812984005,0.137,HH,ns
31013,1.684136125113024,0.002,HH,HH
31014,0.20317054918196975,0.026,HH,HH
31015,-0.14191535677131129,0.106,LH,ns
31016,-0.014561389118767499,0.472,LH,ns
31017,0.04453964750415413,0.08,HH,ns
31018,0.089996889481145,0.123,HH,ns
31019,1.4477287802915972,0.001,HH,HH
31020,0.9386468412547077,0.001,HH,HH
31021,-0.00889136654819479,0.076,LH,ns
31022,0.04893866087478858,0.284,HH,ns
31023,0.5798162346201978,0.059,HH,ns
31024,0.007251538128884332,0.426,HH,ns
31025,0.1557941460750569,0.167,HH,ns
31026,0.23004273635328976,0.093,HH,ns
31027,-0.009259112817421958,0.452,HL,ns
31028,0.06355485035467795,0.395,LL,ns
31029,-0.0024593572894479063,0.494,LH,ns
31030,0.7342309661743573,0.021,HH,HH
31031,0.020360359168992398,0.484,LL,ns
31032,1.0940037591669927,0.003,HH,HH
31033,0.9202705707609774,0.103,HH,ns
31034,0.060356475686718786,0.33,HH,ns
31035,-0.00037916404478253643,0.175,LH,ns
31036,-0.020298344273441817,0.142,LH,ns
31037,0.06595801247230823,0.402,HH,ns
31038,0.9999828184080265,0.025,HH,HH
31039,0.686041938819705,0.014,HH,HH
31040,0.04206195270982991,0.453,HH,ns
31041,2.924309160205656,0.002,HH,HH
31042,0.019484565665752216,0.225,HH,ns
31043,0.40337223784916515,0.072,HH,ns
31044,0.2173608589950903,0.111,HH,ns
31045,0.02296101119511761,0.141,HH,ns
31046,0.011024625541149143,0.209,HH,ns
31047,-0.011339510193307461,0.198,LH,ns
31048,0.37064961456292383,0.107,HH,ns
31049,0.0035051047238243535,0.436,HH,ns
31050,3.4675900721150414,0.001,HH,HH
31051,0.6460156602369926,0.022,HH,HH
31052,0.658025644491603,0.058,HH,ns
31053,0.22042966885469908,0.181,HH,ns
31054,0.5486576223954848,0.006,HH,HH
31055,-0.06880189961382374,0.134,LH,ns
31056,0.20450487142211918,0.203,HH,ns
31057,0.0006035403765953945,0.491,LL,ns
31058,0.04659646079320496,0.422,HH,ns
31059,1.1242898748556907,0.002,HH,HH
31060,0.18932536461276264,0.235,HH,ns
31061,-0.006280884204136752,0.42,LH,ns
31062,0.06062310679969163,0.147,HH,ns
31063,0.5045315353001966,0.006,HH,HH
31064,0.02146352112098219,0.279,HH,ns
31065,0.1299576382317897,0.359,LL,ns
31066,-0.1207749005506325,0.042,LH,LH
31067,0.3135229548452835,0.103,HH,ns
31068,0.10071997897501335,0.186,HH,ns
31069,0.04456734537964803,0.364,HH,ns
31070,0.023669680825861975,0.106,HH,ns
31071,-0.07326354093926933,0.165,LH,ns
31072,0.010676669340694032,0.099,HH,ns
31073,0.031793393473350195,0.382,HH,ns
31074,-0.02285490935793932,0.075,LH,ns
31075,0.001877888442785361,0.482,HH,ns
31076,0.14639413315207095,0.262,HH,ns
31077,-0.04553898868648331,0.372,LH,ns
31078,0.22019285787785076,0.244,HH,ns
31079,-0.004562330363410969,0.477,HL,ns
31080,0.066220944143506,0.372,HH,ns
31081,0.08417951164694532,0.095,HH,ns
31082,0.2433145672825397,0.16,HH,ns
31083,-0.06733946315136248,0.254,LH,ns
31084,-0.005704501705906052,0.475,HL,ns
31085,1.2261830986968074,0.002,HH,HH
31086,-0.027630051376162857,0.315,LH,ns
31087,0.041851900896464275,0.119,HH,ns
31088,-0.02550430117821786,0.191,LH,ns
31089,0.3588198532359614,0.195,HH,ns
31090,0.622651702961518,0.002,HH,HH
31091,0.9151251810506893,0.046,HH,HH
31092,0.026274129598445647,0.367,HH,ns
31093,1.2775132231554138,0.001,HH,HH
31094,0.00027307857030505075,0.491,LL,ns
31095,1.341438975404755,0.001,HH,HH
31096,0.6145479170070098,0.055,HH,ns
31097,-0.010512023076274173,0.126,LH,ns
31098,-0.009373614433427256,0.453,HL,ns
31099,1.4213890154022795,0.002,HH,HH
31100,1.8018767834157696,0.001,HH,HH
31101,2.827886737551616,0.001,HH,HH
31102,1.7473276549938888,0.007,HH,HH
31103,-0.052756093666161345,0.286,LH,ns
31104,0.22533343923129562,0.15,HH,ns
31105,0.9004680169390685,0.001,HH,HH
31106,-0.0628193403150421,0.118,LH,ns
32001,0.08659625437936526,0.344,LL,ns
32002,-0.0975779408086172,0.384,LH,ns
32003,0.7442764849013046,0.066,LL,ns
32004,0.7201750373694383,0.033,LL,LL
32005,0.448276769409823,0.069,HH,ns
32006,0.277553642260729,0.075,HH,ns
32007,0.045404763023478,0.408,LL,ns
32008,0.13126451555907886,0.181,HH,ns
32009,-0.024878672995931717,0.447,HL,ns
32010,0.47454421371593464,0.127,HH,ns
32011,1.0248584473340352,0.066,LL,ns
32012,-0.1342517304645191,0.023,LH,LH
32013,0.12317156458690728,0.054,HH,ns
32014,0.1029535662647596,0.118,LL,ns
32015,-0.013524781410781096,0.493,LH,ns
32016,0.0004935914648501121,0.49,LL,ns
32017,-0.18638443318954348,0.301,HL,ns
32018,0.03872985778047747,0.437,LL,ns
32019,0.03139247677569077,0.228,LL,ns
32020,0.2728857504783185,0.154,HH,ns
32021,0.07373526612798022,0.424,LL,ns
32022,-0.019326482900602723,0.463,LH,ns
32023,0.06469736923544556,0.071,LL,ns
32024,0.18189874269729314,0.257,HH,ns
32025,0.0006172422541498786,0.104,HH,ns
32026,0.6504928262495117,0.025,LL,LL
32027,0.1455598753529302,0.467,LL,ns
32028,0.9017839157421969,0.033,LL,LL
32029,0.02356355737337396,0.414,HH,ns
32030,0.1816219924876611,0.216,LL,ns
32031,0.14231030023294075,0.101,LL,ns
32032,0.07872094804860283,0.364,HH,ns
32033,0.09185738047107345,0.352,LL,ns
32034,-0.07244658165543955,0.298,HL,ns
32035,-0.12940597857298605,0.313,LH,ns
32036,-0.03832288176748039,0.363,HL,ns
32037,-0.16176349932539344,0.159,LH,ns
32038,0.08795390115306273,0.228,HH,ns
32039,0.30404068953826247,0.134,HH,ns
32040,0.7760420626239006,0.026,HH,HH
32041,-0.11144671995371021,0.376,LH,ns
32042,0.2904948514839907,0.099,HH,ns
32043,0.09199185380241971,0.407,LL,ns
32044,-0.023263459771868385,0.376,HL,ns
32045,0.33601536143579164,0.03,LL,LL
32046,-0.04001462690723231,0.385,LH,ns
32047,0.6422600381490602,0.072,LL,ns
32048,0.04081674590616015,0.082,LL,ns
32049,0.15614059043050213,0.197,LL,ns
32050,-0.4404367069581184,0.125,LH,ns
32051,-0.000688727338374725,0.387,HL,ns
32052,0.06952740798871519,0.113,HH,ns
32053,0.09250845251627512,0.296,LL,ns
32054,0.0010524556882948745,0.46,LL,ns
32055,0.08670500149275581,0.364,HH,ns
32056,0.48706446877785337,0.124,HH,ns
32057,-0.1280950420138807,0.34,LH,ns
32058,0.49743762050005264,0.115,LL,ns
