CVEGEO,long,lat
11007,-100.78785687529175,20.53756242395426
11019,-100.50787438408821,20.19710522996419
11035,-100.99407573696125,20.67410119220955
11018,-101.05208056790866,20.358793954886774
11008,-101.87977563164888,20.712944126747345
11041,-101.15260779479622,20.11968930454508
11028,-100.91512286165823,20.207558411251313
11040,-100.1559982913365,21.03228790501269
11042,-101.27055272112787,20.378325090286896
11039,-100.74148855466193,20.296732807280513
11032,-100.3885837139623,21.002318505290525
11023,-101.81583690047957,20.40161482729222
11038,-100.52889766019261,20.004476524971636
11046,-101.22551793789816,20.18314791664519
11021,-101.24468106798469,20.084312544485265
11020,-101.62239432400615,21.124745952320144
12021,-100.05895971776282,17.14252425347351
12060,-99.67175281639918,18.648838779490074
12063,-98.78614369337511,17.23001185358236
12082,-99.2413375638366,16.723641636700805
12024,-98.67125492048919,17.738288838117512
12058,-99.91406690375395,18.35825889753928
12010,-98.90303743313218,17.51433498935737
12011,-100.34205958496689,17.332819842477168
12012,-99.11670228705651,16.98306048516803
12004,-98.36609980700034,17.37589661919479
12068,-101.8549683920672,18.0166228159269
12043,-98.442779323225,17.138098323972557
12007,-100.19877843340747,18.252616305766892
12057,-100.74439277133877,17.40591390729231
12066,-98.6155371827832,17.56217131178921
12056,-99.29487903068643,16.98045249708536
12001,-99.71435555271782,16.956978376641892
12075,-99.60976704182585,17.801489175409582
12055,-99.59743242847081,18.520038063275724
12006,-99.98088951818218,18.091228501020627
12037,-99.765584088079,18.46344712522472
12085,-98.53800691469495,16.42750084409484
12027,-100.61790838306949,18.659813297453436
12015,-99.42072560624271,18.461567148709506
12074,-99.18510083680498,17.749581859987554
12014,-100.42714291177285,17.09644141031805
12018,-98.93059420844898,16.60801961426126
12072,-98.82951545664649,17.324543435316528
12009,-98.58267845744815,17.270236626596677
12081,-98.63737641171548,17.048230860985825
12084,-98.74421197998285,16.993831650318786
12071,-98.15726138495495,16.869424586681145
12070,-98.50929038698925,17.904507649331837
12083,-98.97381058421375,16.908113894088174
12079,-98.99593240344687,17.442632021557095
12076,-98.97602582587074,17.17481405423297
12065,-98.40918755673923,17.571649500167606
12073,-101.21821854412876,18.344924127222733
12064,-100.43501842956823,18.42801943080634
12019,-99.0520348105083,17.98214037842884
12005,-98.51056164210733,17.642232801393845
12030,-99.13421219028785,16.69292931801707
12069,-98.54148123002496,17.42980696304667
12036,-98.49327695244754,16.801735959622476
12080,-98.67763559867312,16.59398804738282
12078,-98.42143112808972,17.097827984954105
12077,-98.74483954099472,16.640443219942576
12023,-98.51044822067982,16.474363276493442
12048,-101.16032797274832,17.620022863411645
12053,-99.4336501463736,16.82104148665105
12054,-100.31823723604842,17.839807597075964
