CVEGEO,water_availability,economic_output,n_industy,distance_ciit,dist_to_border_km,dist_min_ports,highways,dist_min_km,gen_min_km,rails,pv_mean_annual_kwh,wind_mean,rainfall,crime
17025,5.409428,91.534,105,511.4284989,861.0954544,319.617556,1,35.16661132,34.4330417,1,1791.784971,7.989367485,0,67
17002,0,89.078,116,513.7249635,804.6396103,292.1305269,1,14.19282514,38.94193583,1,1798.355017,10.10039902,1000,90
17026,0,136.293,126,523.139177,807.3675324,300.3475093,1,14.96675229,32.82673623,1,1789.594955,3.840981007,0,59
17023,0,13.671,17,529.2813127,798.1959595,301.1569259,1,24.45159855,29.62200769,1,1750.904975,6.163897038,1000,22
17004,0.527376,28814.844,336,512.3696244,833.3675324,304.5044445,1,11.74273652,26.71619779,1,1824.270053,8.568271637,0,218
17010,0.527376,100.337,165,488.1269837,826.8406204,283.0174659,1,3.892415549,49.46428626,0,1846.170032,14.82570553,0,70
17017,5.409428,205.703,150,537.4995667,866.0365799,311.8831496,1,46.62238241,25.94277468,1,1734.844921,10.60352612,1000,210
17015,9.055854,40.248,55,557.9259736,839.3502884,312.1253469,1,43.65208472,16.15020255,0,1824.270053,4.573891163,1000,28
17022,0.527376,47.861,137,493.4823228,799.7695526,273.3238495,1,25.63197436,46.04834444,0,1624.980052,1.513171196,1200,23
17009,0,221.367,132,555.6955262,807.9655121,326.909206,1,25.77247204,27.62847216,1,1661.84499,3.678037643,1500,343
17011,0,68401.333,977,539.8254685,823.6518036,321.2216936,1,23.42415375,13.5438947,1,1812.225056,5.322682381,1000,1215
17012,9.055854,251.491,309,531.156421,858.7228714,320.2191991,1,38.37216491,21.14513612,1,1817.335033,8.432274818,0,358
17024,9.055854,115.482,185,524.9554108,839.7523087,318.1375832,1,20.56888029,14.57376705,1,1812.225056,6.031794071,0,79
17030,0,8551.698,441,505.9970414,811.9827561,289.3320065,1,10.89176448,39.6428633,1,1770.249965,18.8324604,1200,191
17013,0.527376,61.996,111,492.2985566,830.9116882,288.1339518,1,2.17556455,45.46275274,1,1848.725021,16.81526947,0,59
17034,9.055854,33.688,80,548.1980515,845.8650071,315.0818081,1,38.75192962,10.20066894,0,1854.564946,9.834464073,0,16
17020,0,329.076,223,538.7960313,809.1665222,313.6930107,1,24.10616377,26.23989431,1,1706.740043,1.788995028,1000,219
17031,9.055854,2363.45,164,532.4701295,849.8944443,324.015002,1,31.80885754,13.4922255,1,1852.37493,7.667861462,0,73
17021,9.055854,18.044,36,556.1269837,855.0071427,303.6137224,1,50.19217267,21.76160411,0,1843.980017,5.893316269,0,25
17027,0,25.156,63,519.6244584,798.882251,293.8988777,1,20.30024495,33.10610534,1,1788.865008,9.957555771,0,15
17016,0.527376,50.476,103,499.2396821,805.6690476,280.9753908,1,19.47690917,47.29362422,0,1689.219921,11.75720406,1200,51
17032,0.527376,51.994,111,492.9259736,812.4264069,279.3753924,1,13.15229503,49.68710872,0,1786.674993,14.73543167,1000,13
17033,0.527376,487.954,703,494.4406922,820.0832611,284.0934394,1,6.98387211,45.75399034,0,1849.819942,27.78362083,0,56
17035,9.055854,798.477,238,538.7127702,848.9655121,320.2319467,1,34.26633506,10.48306475,1,1856.389987,8.206688881,0,37
17007,0,19422.143,1548,552.3107499,821.7939392,326.7420737,1,34.99728929,18.43703524,1,1696.519914,2.926626682,1000,3597
17005,26.427143,8.014,8,561.783838,852.6639969,301.4060174,1,52.59902504,23.74103107,0,1843.980017,5.008292198,0,19
17028,9.055854,2112.063,312,541.4406922,839.5512986,323.6607832,1,30.22692031,1.891505178,1,1859.30995,6.067063332,0,347
18009,0.892374,11.311,80,1258.113924,805.5626253,175.0131428,1,70.28430803,19.84019065,0,1475.329933,0.024373285,1000,1
18003,1.424735,45.764,50,1176.295598,860.0012255,90.57276248,1,24.39225609,57.92931285,0,1752.365043,4.075199127,1000,12
18015,0,354.175,440,1316.101731,863.5575747,133.8755939,1,58.02268182,93.8135812,1,1678.634992,2.395144224,0,107
18014,0,557.768,45,1217.905771,854.3910524,103.8812338,1,34.43853661,64.12875547,1,1699.44005,2.022069216,1200,23
18007,0,81.705,220,1190.6215,843.6753237,106.1216099,1,16.48959273,64.68200531,0,1613.665001,0.678108394,1200,13
18005,0,13.047,25,1347.765727,786.1787156,128.2520583,1,35.48247139,94.51480834,0,1545.410075,0.186571151,1500,13
18017,48.085217,14729.812,2263,1255.332178,866.9646456,116.134414,1,11.67355948,76.61021147,1,1601.255031,2.728605509,1500,543
18013,1.424735,13.916,31,1225.793073,880.5037508,76.78202122,1,29.88047259,86.557887,1,1735.940015,4.863151073,800,10
18012,8.057612,262.615,288,1317.746391,893.5281374,104.9464724,1,62.50160841,125.1541158,0,1587.749965,3.206321001,1500,37
18011,13.21242,138.452,179,1283.90072,833.8174593,151.6442379,1,51.8583498,54.16362601,1,1618.045032,0.976036787,2000,16
18010,0,38.794,64,1316.113924,829.5870119,162.8468519,1,44.06957949,73.12902442,1,1671.699972,1.571130753,2000,41
18002,1.424735,88.064,73,1202.408296,867.8885271,82.07609599,1,9.87223658,77.38289931,1,1762.220025,3.723252535,800,20
18001,6.645055,1543.95,148,1334.854039,808.0601,143.5250172,1,12.01306255,79.25392774,1,1605.635061,0.701980293,1500,53
18018,0,153.603,262,1326.072293,853.6286425,146.1506332,1,58.15881127,93.80733417,0,1731.924958,16.09757233,1500,25
18019,0,6.766,17,1180.775829,801.5209947,150.805136,1,63.60679451,17.70826095,0,1547.599916,0.11109183,1000,1
18004,1.424735,382.661,561,1256.964646,913.3321779,57.07938096,1,44.75725274,86.41344514,1,1584.100056,2.007351398,0,152
18006,0,398.166,210,1174.579869,841.7169542,106.5290876,1,18.31908548,51.25911486,1,1707.105017,1.463230729,1000,40
18020,1.424735,1805.113,717,1266.124025,948.1727984,22.35342656,1,10.8309001,69.26845554,0,1620.964994,3.80593133,1500,311
18008,0,462.331,276,1257.562625,890.7341982,87.99476792,1,14.13974686,95.79952546,1,1594.684985,3.036811829,1500,49
18016,6.645055,129.117,200,1356.469263,840.4448763,132.0415711,1,22.51056048,103.0478723,0,1731.924958,9.313491821,1500,41
19035,93.847952,0,3,1232.136218,123.6568542,431.0899751,1,80.02520491,65.44454951,0,1584.465029,139.2571259,0,0
19036,0,3.616,5,967.2316729,371.629509,253.1463784,1,28.92189595,62.63361766,0,1728.640022,15.69622231,500,0
19002,0,67.825,21,1268.834703,139.0416306,464.6698953,1,51.67711622,70.56324665,0,1568.769948,34.77006531,600,1
19013,12.810618,31.403,33,1149.1829,95.92388155,354.0959978,1,127.701558,92.62524554,0,1573.879926,110.9278412,600,14
19014,0,477.057,87,1022.444876,328.8427125,289.9533311,1,23.08807972,45.76241178,0,1707.46999,5.78015995,400,42
19032,0,146.26,24,1380.65808,109.7106781,570.2513857,1,60.81735794,111.6832961,1,1467.664967,19.44095993,400,1
19001,0,669.515,14,1256.829653,209.0365799,462.9194854,1,18.55294515,23.98638524,1,1454.159988,55.59617615,400,0
19031,0,9602.415,834,1208.817459,205.9533188,417.042589,1,16.65855054,15.75337736,1,1444.305006,5.81127739,800,587
19015,5.767295,0,2,1205.082395,80.97056275,407.1168424,1,121.0648289,76.22817893,1,1580.814946,138.8868713,0,3
19043,0,0,3,1148.817459,230.8061325,367.7701484,1,27.1225952,42.86182997,0,1399.775014,1.223348737,700,1
19048,0,147091.517,1047,1219.729148,243.6101731,434.3138211,1,15.51657636,16.79480361,1,1274.945011,1.412940979,800,252
19047,0,544.037,75,1264.90072,205.1076477,470.9678468,1,26.50182465,27.50839805,1,1420.579985,44.88233566,400,15
19040,0,0,5,1296.106781,104.3137085,490.1713409,1,57.46144821,103.0044646,0,1577.894983,136.8246765,600,0
19037,0,11.328,18,1310.569768,186.7766953,515.8898093,1,42.66517,62.09412009,1,1422.405027,28.48420334,400,10
19027,5.767295,1.321,3,1214.82251,121.4558441,414.4793786,1,82.60420816,66.84674262,1,1586.290071,123.3756027,600,1
19020,12.810618,45.43,24,1179.212337,69.42640687,385.1522506,1,135.1818681,64.35524699,0,1570.959964,170.6864319,600,17
19005,0,4234.289,88,1396.917964,58.45584412,583.7904401,1,94.16850017,121.7322041,1,1577.894983,133.698761,500,10
19019,0,23794.772,302,1222.172798,229.7106781,434.0819913,1,3.462494251,3.929385941,1,1385.540001,14.30566311,600,159
19041,0,180601.549,228,1217.018469,186.1543289,421.1285818,1,24.05683933,7.984824367,1,1565.485013,83.46472931,0,128
19008,0,50.315,39,1333.45707,145.6639969,530.4903123,1,15.39020445,88.96591544,1,1430.800028,14.17852974,0,5
19026,0,187153.115,2079,1219.545381,212.0538239,427.094237,1,7.214966252,8.123158808,1,1437.005013,10.89763069,800,635
19051,0,31.139,21,1312.758585,148.9655121,510.0694341,1,8.686157726,80.21684488,1,1341.010009,22.32661819,500,4
19007,2.950438,22.724,28,1046.047907,270.4457429,281.7729054,1,67.64664869,45.95325625,0,1116.899979,0.054686785,800,5
19050,0,0,1,1314.704761,108.9116882,507.3871388,1,32.97179432,101.1457337,0,1585.55995,106.9884796,600,4
19049,0,1672.909,152,1188.373808,227.3086579,402.6569269,1,30.55759259,30.51356439,0,1189.169962,0.482694,800,57
19034,0,5186.283,40,1231.604256,178.9411255,433.8119155,1,29.47794836,17.03993141,0,1522.415001,18.93509865,700,2
19045,0,38011.763,205,1276.444876,178.6518036,476.5267438,1,38.56586058,46.47770392,1,1355.245022,22.45841026,600,132
19038,0,8742.585,151,1142.562625,195.9066376,354.555838,1,43.09632581,39.1582243,1,1389.189998,0.317471921,800,87
19033,0,7148.113,269,1100.550432,186.9482682,313.7960465,1,55.47016061,4.603356405,1,1306.699972,2.497668743,800,72
19010,0,16207.873,180,1250.758585,210.9655121,456.5405046,1,12.65860261,19.39180914,1,1527.524979,35.35867691,500,87
19023,4.82752,0,4,1248.479364,120.3137085,446.2961943,1,78.88467575,79.82892318,0,1580.814946,134.9148712,600,2
19009,0,90162.202,254,1191.118974,188.6812409,397.6535919,1,38.36391522,28.10420002,1,1451.604999,4.422224998,800,101
19029,0,54.112,71,1110.763635,192.6761902,324.8774793,1,40.94865498,11.42692058,1,1610.745039,105.871521,0,9
19030,0,5.019,16,1089.805266,224.2031022,313.1497726,1,30.95166647,35.64569223,0,1515.844955,1.56020999,700,0
19006,0,340854.751,1737,1231.716954,204.6690476,437.2877182,1,6.82421943,6.14180873,1,1593.955038,91.50038147,600,567
19028,0,0,2,1250.846897,174.4852814,450.8351291,1,39.35653463,32.38987925,0,1504.530079,26.7010231,600,1
19025,0,60532.915,268,1242.645886,194.2842712,445.8049228,1,20.9238611,17.11939358,0,1596.875,117.5079117,600,69
19046,0,175666.574,1140,1229.030663,215.1543289,436.5440531,1,3.640939283,1.714655278,1,1576.434915,50.08478165,600,379
19021,0,192816.241,1318,1241.758585,219.9655121,449.1709154,1,4.820778724,11.59957681,1,1535.554919,39.85938644,500,461
19003,5.767295,,0,1228.02352,100.4142136,427.8663987,1,100.1293091,86.98046341,1,1583.369935,140.713913,600,0
19042,0,13.13,8,1192.86414,150.4680374,394.7295766,1,63.64749492,47.91282994,1,1555.995004,79.11110687,700,8
19018,0,96835.72,661,1252.184992,234.391919,465.6761744,1,31.88538395,12.13165988,1,1454.890022,25.62599564,400,386
19017,0,36.641,58,1125.587012,270.8893937,359.9543034,1,32.17496788,33.77963308,0,1583.004961,3.856938124,300,58
19016,1.255152,749.207,14,1222.976839,163.7695526,423.8477542,1,43.04205933,27.65637016,0,1528.620074,27.20804596,700,4
19011,0,23.496,19,1243.834703,143.4142136,441.7968503,1,63.08599094,50.35257618,0,1479.34499,17.62654495,700,3
19044,0,3668.012,165,1316.474314,128.6812409,511.1473064,1,8.674127517,90.32777715,0,1471.31505,14.29974747,600,17
19004,0,1388.113,116,1170.675324,210.0365799,383.0490873,1,48.10731367,47.95073212,0,1417.294962,0.345604539,1000,45
19022,12.810618,130.529,44,1143.408296,149.8650071,349.4352955,1,83.47553637,50.42011125,1,1582.275014,64.94121552,800,12
19024,1.903012,0,13,1003.834703,300.2325394,246.4453007,1,51.9106266,49.70518716,0,1464.745004,0.119207524,800,1
19039,0,221296.897,5224,1220.687517,223.2964646,430.4109467,1,2.290016508,1.080553634,1,1277.864974,0.614286602,800,1863
19012,0,10537.576,113,1251.716954,195.9238816,454.6856274,1,24.7248695,24.79943411,0,1610.380065,103.1023712,600,83
20155,0,3.043,13,201.4852814,584.5756852,193.9028395,1,53.59178133,58.39623636,0,1791.784971,14.72662544,800,0
20481,0,0,2,301.3259018,689.3868684,289.0274178,0,18.84596701,110.808588,0,1455.619969,0.927048802,1500,0
20378,0,7.362,47,200.627417,588.6883835,195.1947713,1,38.90625778,36.5112817,0,1783.390057,2.863340139,700,1
20334,11.016983,276.594,640,285.9238816,643.3330445,250.7226246,1,31.50131773,115.7712412,0,1624.615078,2.177592754,1500,38
20437,30.778398,26.329,104,128.1959595,516.256926,139.246512,1,70.68189846,66.69680611,0,1372.76497,1.350677967,1500,2
20441,19.097052,182.278,1303,25.72792206,369.9482682,28.31528594,1,8.350280003,22.55325707,0,1797.259922,783.0875244,1000,0
20446,0,0,2,307.5685425,695.629509,294.4254836,1,14.11908756,115.2775638,0,1340.645036,0.299198657,1500,0
20447,0,44.562,231,312.9705627,701.0315293,304.3149677,1,27.71191041,137.3043197,0,1628.264987,0.89738518,2000,3
20469,0,79.742,162,337.6101731,725.6711396,298.6347303,1,20.6198956,124.2446909,0,1529.714994,0.496343106,1500,17
20440,19.097052,1.54,14,57.24264069,445.3036072,67.56299348,0,53.44255248,55.93886716,0,1674.985082,16.65536499,1000,0
20513,19.097052,38.461,143,37.21320344,415.901587,76.14233122,0,34.37267428,35.597808,0,1336.629978,28.34417152,2000,3
20278,30.778398,61.067,104,242.5462479,613.6194078,109.9605623,1,31.89426254,21.73361458,0,1436.274979,7.113490582,3500,22
20457,30.778398,1.851,7,160.8355698,548.8965363,182.7567032,0,61.75419456,72.24926158,0,1274.214977,0.198226169,3500,1
20482,20.634036,262.094,465,339.8111832,697.2203461,313.1430855,1,8.631989105,166.4227149,0,1738.130031,14.82898235,1500,59
20329,0,3.457,38,249.7401154,637.8010819,240.1476648,1,60.37352096,59.4664706,0,1807.480052,8.9675951,1000,2
20330,30.778398,8.044,45,232.1320344,620.1930009,143.9803597,1,51.60459315,13.97108293,0,1366.559985,0.841695666,3500,0
20170,19.097052,3.827,139,141.9411255,510.119841,124.5577238,1,86.57900609,76.75806593,0,1730.465064,10.76074409,600,1
20230,2.254951,0.623,5,370.9066376,758.9676042,272.8422372,0,39.6084245,113.3590253,0,1824.270053,15.66467857,0,1
20184,30.778398,13977.573,802,203.8061325,566.0924958,129.9782666,1,7.886630428,46.96188742,1,1449.414984,7.951635361,2000,306
20214,23.352309,3.743,22,215.2203461,603.2813127,178.1832504,1,64.05068441,46.95943665,0,1328.600038,0.643047214,1500,0
20220,23.352309,0,2,233.5340546,621.5950212,174.9985757,1,71.99800192,44.1558259,0,1405.615026,0.297680765,600,0
20262,3.030253,1.597,14,174.509668,562.5706345,176.5805236,1,30.26463971,27.16101895,0,1577.165036,1.093239069,1200,1
20266,1.700436,9.61,38,134.6518036,492.0609665,99.46189733,1,124.8442383,51.26572403,0,1426.784971,1.053907156,2500,1
20265,3.437684,6.116,28,78.38477631,320.4457429,99.66274841,1,68.77335613,48.90781104,0,1428.245039,5.042757511,1500,1
20318,7.602375,536.87,865,239.8944443,597.3036072,201.990114,1,39.53803745,63.75184049,0,1719.150014,4.65778923,1500,99
20327,227.611227,46.437,102,107.1837662,280.8772004,105.5392849,1,87.19034892,53.69675156,1,1686.299958,25.09763336,0,13
20556,2.462729,0,2,312.3624817,700.4234483,213.9178297,1,13.99411918,59.93104708,0,1829.380031,97.98455811,0,0
20005,19.097052,57.87,238,18.55634919,378.6173157,60.48572365,1,20.8590408,19.10582972,1,1438.829968,120.0004807,1200,10
20517,19.097052,188.968,23,120.9116882,508.9726548,126.7308126,1,70.32766573,66.11698853,0,1641.039932,12.62878513,800,2
20565,3.030253,243.15,520,194.4974747,582.5584412,188.7799083,1,16.49418125,13.97079098,1,1823.905079,16.87890434,700,98
20503,30.778398,2.501,12,153.3380951,541.3990617,161.8819932,1,51.47021851,47.94778322,0,1627.170067,1.751956344,1500,0
20500,0,7.538,36,269.6984848,657.7594514,260.6064422,1,47.29990671,89.59085682,0,1692.870004,2.623749971,1500,1
20059,15.914757,192.118,552,178.254834,539.8061325,156.383412,1,70.36453117,69.5700064,0,1638.849916,9.970009804,600,91
20177,23.352309,31.037,52,255.119841,643.1808076,184.2456052,1,64.81073193,44.70907899,1,1551.979947,0.664146483,700,9
20364,11.016983,81.209,273,255.9533188,613.3624817,224.6758424,1,6.265554894,96.81931627,0,1548.330038,1.808573484,2000,8
20057,179.154991,120.791,248,68.3137085,406.9848481,111.6196151,1,67.52209988,59.24826753,1,1339.550028,30.49207497,2000,39
20544,3.030253,3.368,16,202.8944443,590.9554108,203.1395362,0,26.70523207,27.43320631,0,1577.165036,1.029431343,1000,1
20410,8.463489,4.676,15,96.98275606,454.391919,71.99696638,1,87.57656804,89.58440243,0,1584.100056,6.604619026,700,2
20435,19.097052,5.739,11,112.7401154,500.8010819,121.3383014,1,79.07747573,74.88148793,0,1477.519948,3.747963667,1200,0
20417,30.778398,10.281,16,185.0487732,560.8082246,149.6870173,1,26.02352998,49.45597801,0,1381.890005,1.432100415,3500,5
20439,7.602375,121.679,327,205.764502,563.1736649,164.9912356,1,83.12282124,17.93121731,0,1676.444976,9.65669632,1200,21
20251,9.344285,1.283,10,401.9066376,789.9676042,296.7742789,1,69.02524786,83.32309245,0,1830.839925,6.036859035,800,0
20467,5.674356,77.994,291,307.5391052,664.9482682,276.9840805,1,32.86983946,145.469847,0,1603.445046,4.915730953,2000,7
20559,30.778398,32.197,64,191.8477631,579.9087297,156.9534685,1,38.03628325,37.49207238,0,1281.880031,0.118922301,4500,13
20169,30.778398,1.726,12,251.2447327,634.6194078,117.546678,1,27.43644272,22.96681364,0,1494.30995,2.582903624,3500,0
20118,19.097052,7.118,48,163.4264069,551.4873734,161.028234,1,31.55523381,27.85802582,0,1697.615008,16.10877991,700,1
20568,2.254951,10.489,195,352.5046174,740.5655839,231.5504001,1,11.78041444,85.11369988,0,1816.97006,21.61226082,800,8
20460,30.778398,2.117,9,126.2081528,514.2691193,154.3911606,1,79.91158072,87.54790597,0,1244.650031,0.366543293,2000,0
20044,30.778398,581.718,276,193.1076477,544.2640687,135.4082615,1,10.83435215,68.49550081,1,1457.809985,36.85260391,2000,41
20507,20.634036,11.484,49,364.1543289,721.5634919,339.2806442,1,32.95253288,146.9712337,0,1790.325077,30.69289207,0,1
20515,8.463489,267.775,935,52.42640687,403.9777054,21.86233932,1,47.08232287,48.62550229,1,1451.240026,15.73596191,800,186
20516,0,8.637,22,236.7279221,617.3330445,226.9851091,1,37.96714882,80.56928633,0,1677.905045,2.10676384,2000,0
20051,19.097052,124.928,671,169.0121933,557.0731599,166.0094378,1,27.9655,24.70353484,0,1655.639918,10.23264122,700,3
20041,23.352309,110.553,340,257.1736649,645.2346315,136.5782706,1,29.38642235,5.254696389,0,1346.850021,0.474564016,3500,7
20042,23.352309,63.951,37,177.1787156,565.2396821,190.2538826,1,60.10148003,58.39629857,0,1333.710016,0.013389305,3500,2
20071,7.602375,9.54,56,171.3086579,528.7178208,134.7026964,1,99.06631399,22.89689763,0,1551.979947,1.059890509,3000,2
20223,30.778398,0,4,156.4507935,544.51176,173.2721106,1,67.00957398,64.27396301,0,1466.935019,0.010509769,2000,0
20190,179.154991,65.851,809,100.0538239,467.6122651,131.4717707,1,75.23832337,94.70105944,0,1411.089977,1.682245374,2000,8
20097,30.778398,1.819,12,153.2375901,541.2985566,164.6730105,1,56.43289469,53.15869391,0,1570.230017,3.471352339,1500,0
20098,30.778398,1.821,18,226.0609665,614.1219331,147.633357,1,51.23533091,16.29470239,0,1403.789984,0.617180228,4500,0
20101,0,5.647,29,190.6568542,575.4041123,184.2892045,1,56.38252571,53.84455277,0,1815.509992,24.46772957,700,0
20104,0,2.765,12,217.6984848,605.7594514,210.8516928,1,45.08324808,43.13243765,0,1680.460033,2.402623892,1000,0
20413,1.700436,310.687,431,154.6934342,512.1025971,117.4121185,1,124.5915797,32.6780548,0,1577.53001,0.857192695,2500,80
20120,30.778398,0,3,153.5807358,541.6417023,163.5409426,1,53.24645863,49.85243546,0,1603.810019,1.510301232,0,0
20121,0.508321,0,3,283.6639969,671.7249635,218.259318,1,29.45682424,65.75734594,0,1724.624965,22.22431183,700,0
20015,15.914757,5.001,184,169.3847763,546.6761902,158.6544758,1,64.48393103,62.0970896,0,1814.415071,15.14915562,600,2
