CVEGEO,dist_to_border_km
13084,628.0071426749363
13081,603.4558441227157
13043,615.7228714274743
13066,693.7401153701775
13013,707.3797256769667
13025,558.0832611206852
13048,672.3259018078044
13038,658.0832611206852
13052,680.9533188057738
13037,622.9827560572968
13036,618.8700576850888
13053,617.7695526217004
13012,639.7695526217004
13011,554.8284271247462
13010,697.9655121145936
13009,664.4680374315353
13008,698.4142135623731
13007,700.142135623731
13006,667.2497833620556
13054,662.923881554251
13055,648.0243866176394
13080,567.4142135623731
13079,590.5269119345811
13035,641.8994949366116
13073,565.3553390593272
13034,575.6690475583121
13019,669.622366364086
13077,656.4852813742385
13051,674.4264068711927
13082,688.225396744416
13064,690.8355697996825
13024,647.970562748477
13041,677.3086578651012
13060,631.5979797464465
13059,663.1909088590102
13032,546.3847763108502
13058,651.0071426749363
13057,671.4852813742385
13050,667.3086578651012
13056,664.8284271247462
13042,588.7401153701775
13040,579.5807358037433
13069,707.78174593052
13039,662.9411254969542
13033,595.225396744416
14018,808.4549775709421
14097,833.976838871641
14114,855.4032457428342
14113,932.0600999923266
14112,885.9230150024781
14111,738.8397538817925
14110,922.4276323604744
14109,699.0874452027944
14124,801.236723501463
14065,980.1484117468948
14116,667.3544725075539
14117,727.910821693658
14118,740.8519471906126
14119,867.6042558696107
14014,889.4621202458796
14015,952.912913734713
14017,924.2976900455634
14043,1000.9373003523532
14106,947.9007204258929
14107,863.5209947489251
14108,946.0479066835065
14115,730.5676759431504
14075,843.2438661764005
14077,858.1017305526694
14078,733.2417741353455
14074,723.1290757631372
14076,761.0357133746865
14069,885.3666658163739
14123,814.8519471906126
14122,955.302740679446
14121,926.4915574974024
14120,802.2905473706259
14002,848.2611101191031
14003,830.3443712397888
14005,805.8174593052073
14055,818.5159441150425
14086,907.302740679446
14098,819.0773439350293
14025,686.6681810065387
14027,987.3271272970861
14028,911.1971849821751
14101,810.2783540618058
14022,1017.5819612930255
14039,808.248916810283
14044,834.8641404994327
14051,821.9646455628209
14070,819.5209947489251
14125,763.6265504461959
14071,774.2905473706259
14068,962.7240969167566
14067,943.2144289248778
14066,834.6093065034933
14064,614.6610383316012
14063,813.1534623807773
14062,881.3271272970861
14061,752.4549775709421
14060,719.3961030678967
14059,884.4793641885823
14058,915.0134187981013
14057,871.7220048757016
14056,914.5382386916277
14054,932.8002153625047
14053,656.702668891944
14052,906.9007204258929
14050,851.976838871641
14031,742.236723501463
14049,938.1950929411202
14048,761.0580079512716
14047,824.4966081312849
14046,715.7981233214497
14045,779.6925676241789
14042,725.0823945689118
14041,670.312841947211
14040,816.4743135546997
14038,869.4570696119971
14037,941.9423509862357
14036,835.9717882377585
14035,663.3717164502565
14034,924.9717882377585
14033,784.1290757631372
14004,895.0895372438493
14019,762.1950929411202
14001,780.0235200658664
14006,854.5575746753854
14007,822.2438661764005
14008,754.9280656363607
14009,814.1606050557149
14072,719.9158723275406
14080,903.5870119269081
14081,671.1118318204345
14082,909.84689655673
14083,830.1606050557149
14084,942.4398256692945
14085,911.0357133746865
14087,962.8641404994327
14088,883.0722933011467
14089,883.0184694319838
14094,783.4032457428342
14095,828.7880220536846
14096,859.0651506262092
14032,897.2733034279232
14030,848.0357133746865
14029,764.9940828143436
14026,881.5209947489251
14024,860.3738084913115
14023,923.5331880577452
14021,974.9545442950558
14020,986.9545442950558
14016,786.5849198858531
14011,886.8418459228475
14013,789.2834046956883
14010,880.6458864299535
14012,899.1971849821751
14073,698.5138520739876
14079,903.3910524340141
14093,767.1534623807773
14099,957.7585848021619
14100,979.9373003523532
14102,926.172798364535
14103,954.7758287448644
14104,712.8813844421353
14105,798.3961030678967
14090,902.2854967367432
14091,686.6976182580614
14092,872.0773439350293
15116,853.2863632885159
15072,813.4629867976522
15003,718.4751801064723
15007,820.6883835420689
15094,794.5685424949237
15032,822.3868683519041
15081,725.6101730552663
15071,706.4751801064723
15070,761.5391052434007
15026,737.0487732352791
15061,701.0121933088196
15057,764.4507934888321
15120,717.3380951166241
15110,834.4873734152924
15030,737.4680374315353
15044,726.1665222413702
15093,729.6690475583121
15108,734.4091629284895
15111,812.3158005400386
15016,707.0121933088196
15112,745.7350647362942
15113,837.4335495461295
15123,872.4995667241125
15074,775.6883835420689
15125,730.5096679918779
15053,730.8233764908626
15055,805.8772003600253
15073,809.634559672906
15015,786.1837661840734
15014,752.8893936688454
15056,750.7766952966371
15054,802.2914139223984
15076,798.2203461105329
15060,752.0071426749363
15083,776.6396103067892
15024,733.066017177982
15059,726.3380951166241
15009,776.1837661840734
