CVEGEO,wind_mean
19042,79.1111068725586
19018,25.625995635986328
19017,3.856938123703003
19016,27.208045959472656
19011,17.626544952392578
19044,14.299747467041016
19004,0.3456045389175415
19022,64.94121551513672
19024,0.11920752376317978
19039,0.6142866015434265
19012,103.10237121582031
20155,14.726625442504883
20481,0.9270488023757935
20378,2.863340139389038
20334,2.1775927543640137
20437,1.3506779670715332
20441,783.0875244140625
20446,0.2991986572742462
20447,0.8973851799964905
20469,0.49634310603141785
20440,16.655364990234375
20513,28.34417152404785
20278,7.113490581512451
20457,0.1982261687517166
20482,14.82898235321045
20329,8.967595100402832
20330,0.8416956663131714
20170,10.760744094848633
20230,15.664678573608398
20184,7.951635360717773
20214,0.6430472135543823
20220,0.2976807653903961
20262,1.0932390689849854
20266,1.0539071559906006
20265,5.042757511138916
20318,4.65778923034668
20327,25.097633361816406
20556,97.98455810546875
20005,120.00048065185547
20517,12.628785133361816
20565,16.878904342651367
20503,1.7519563436508179
20500,2.6237499713897705
20059,9.970009803771973
20177,0.6641464829444885
20364,1.8085734844207764
20057,30.492074966430664
20544,1.0294313430786133
20410,6.604619026184082
20435,3.7479636669158936
20417,1.4321004152297974
20439,9.656696319580078
20251,6.036859035491943
20467,4.915730953216553
20559,0.11892230063676834
20169,2.5829036235809326
20118,16.108779907226562
20568,21.612260818481445
20460,0.3665432929992676
20044,36.852603912353516
20507,30.69289207458496
20515,15.7359619140625
20516,2.1067638397216797
20051,10.232641220092773
20041,0.4745640158653259
20042,0.013389305211603642
20071,1.0598905086517334
20223,0.01050976850092411
20190,1.6822453737258911
20097,3.4713523387908936
20098,0.6171802282333374
20101,24.467729568481445
20104,2.4026238918304443
20413,0.8571926951408386
20120,1.5103012323379517
20121,22.22431182861328
20015,15.149155616760254
20125,0.4449898302555084
20124,342.7419128417969
20020,1.8189433813095093
20153,2.4433984756469727
20141,78.90292358398438
20147,12.071394920349121
20150,13.543596267700195
20164,18.071439743041992
20204,64.53915405273438
20035,1.5402685403823853
20202,1.618699073791504
20566,1.7856038808822632
20217,5.139860153198242
20016,1.4123249053955078
20229,5.930084705352783
20232,2.136185884475708
20235,20.884662628173828
20236,0.8168113231658936
20525,16.117284774780273
20526,1.8828994035720825
20052,4.450497150421143
20290,36.78184127807617
20043,561.4495849609375
20079,442.9608459472656
20207,3.975128650665283
20356,23.376052856445312
20340,41.71257781982422
20218,7.86598539352417
20386,1.829101800918579
20179,1.449677586555481
20524,21.030195236206055
20264,25.24147605895996
20333,9.925976753234863
20198,21.89920997619629
20365,1.4415578842163086
20002,1.0990630388259888
20006,11.921016693115234
20008,39.24052810668945
20009,1.3082666397094727
20010,106.38587188720703
20414,23.24633026123047
20291,3.534130573272705
20298,5.973694324493408
20385,34.3867073059082
20023,32.74261474609375
20306,0.3126908838748932
20310,30.75951385498047
20309,2.2200582027435303
20324,2.6145715713500977
20337,3.779789447784424
20351,78.81070709228516
20562,6.123140335083008
20426,4.499563217163086
20427,32.488460540771484
20021,3.5343666076660156
20175,1.3917875289916992
20466,2.8596508502960205
20468,1.271661639213562
20470,4.179741859436035
20479,11.139548301696777
20498,3.459024429321289
20133,1.0293678045272827
20134,0.12060373276472092
20138,0.4789431691169739
20149,4.790018558502197
20161,11.536321640014648
20159,1.627089023590088
20047,57.05731201171875
20094,4.683123588562012
20031,3.169510841369629
20279,1.7093380689620972
20401,9.137601852416992
20367,40.78019332885742
20359,1.1764386892318726
20511,4.711843490600586
20096,28.407020568847656
20504,1.596130609512329
20537,5.903762340545654
20543,4.36265754699707
20548,1.2424724102020264
20076,0.9707890748977661
20463,4.5506062507629395
20436,2.7385172843933105
20523,10.696120262145996
20054,39.87721633911133
20168,20.573993682861328
20185,4.733884334564209
20246,6.777570724487305
20277,1.5862869024276733
20542,59.84947204589844
20357,3.648488998413086
20489,7.472747802734375
20490,10.82072639465332
20502,0.7602392435073853
20163,5.472998142242432
20166,1.7855019569396973
20237,10.562215805053711
20506,1.620942234992981
20508,295.37164306640625
20205,0.7013667821884155
20271,3.0260794162750244
20545,5.282855033874512
20546,5.213380336761475
20547,38.60917282104492
20186,18.4830322265625
20227,52.73786163330078
20261,9.595208168029785
20552,8.859046936035156
20550,18.339963912963867
20253,0.25097963213920593
20254,1.4625436067581177
20272,1.7259926795959473
20273,3.8891541957855225
20275,3.6119914054870605
20551,17.31398582458496
20553,10.180649757385254
20493,24.09822654724121
20554,0.4629860818386078
20555,35.95550537109375
20018,6.347024917602539
20036,8.63054084777832
20338,57.861331939697266
20344,3.2524876594543457
20366,2.231102228164673
20377,0.6793358325958252
20451,9.871461868286133
20404,41.07504653930664
20407,0.8802606463432312
20558,3.0826311111450195
20561,24.49294662475586
20056,13.368776321411133
20563,29.959304809570312
20497,2.3726587295532227
20549,6.111361980438232
20564,53.62968826293945
20099,18.792322158813477
20491,1.2386913299560547
20379,4.517960548400879
20494,8.286121368408203
20499,12.845128059387207
20058,0.9518103003501892
20569,26.1037654876709
20570,0.8022542595863342
20567,11.851783752441406
20423,15.111321449279785
20528,4.098781108856201
20112,10.824495315551758
20510,8.51760482788086
20129,21.646425247192383
20371,9.261679649353027
20424,0.07177722454071045
20406,0.048349447548389435
20422,36.796630859375
20450,1.822684407234192
20075,165.87713623046875
20501,13.266478538513184
