CVEGEO,dist_min_ports
20521,218.6042327764447
20001,196.7488824814436
20256,206.53266036147227
20003,123.73115768478611
20263,158.795593548822
20004,213.4841157392601
20007,176.2531001445635
20267,195.27477614529866
20011,289.5514644669014
20027,148.83346893037896
20030,37.214317016872485
20519,179.49024021614767
20034,267.76161120762526
20013,186.02310686050734
20017,182.7499852244686
20049,173.03266925417864
20520,258.15692083530996
20019,166.1641691269644
20022,211.80125690269355
20024,156.72193352229496
20025,106.5836842248478
20026,268.43000408855045
20029,135.8942483223067
20032,253.43236887786205
20033,204.66201329887502
20050,264.05829965376074
20536,239.62202435052225
20037,311.855799583167
20040,142.6443826534178
20045,210.12228623727697
20053,38.60571113132229
20046,244.76875042227545
20172,250.86346736642133
20048,199.94659805658725
20522,157.89571175981044
20456,234.77445181875612
20060,147.03308627169503
20061,155.15397811722852
20062,181.70031857004068
20063,207.3430171934057
20065,273.59555937339456
20069,178.09634185936739
20070,297.3020211301469
20072,166.657825422876
20074,116.00027436674577
20078,179.44903464832973
20077,208.15973422540702
20081,265.54216482036077
20092,203.689042961259
20080,177.15841846781515
20084,198.75146497807987
20082,280.6148696556315
20086,265.67857930021796
20083,183.415688549634
20087,187.91623537920768
20089,233.8833710548458
20090,291.66229061647226
20091,189.66057744552594
20095,142.27141290564748
20100,159.54755596873056
20199,277.89803584402324
20102,214.16133052979347
20233,155.7688482231048
20103,175.18384413322414
20105,252.41303128897005
20107,185.77241699655016
20108,224.0188681300379
20109,159.69536924043732
20110,273.23986466852125
20111,307.5738693717453
20527,174.49418519179397
20116,139.78173390713292
20114,159.15948857692936
20115,181.64040226515428
20119,259.65095196999215
20014,51.8228129408998
20123,198.55046111235856
20122,83.39429604363811
20126,127.92775530270724
20127,261.9177768152892
20128,167.6548046424371
20529,253.30219886453216
20131,136.34683696268903
20130,52.179470211124304
20152,295.2688193242898
20132,169.62642658990566
20135,207.41429142688554
20136,157.97426872563292
20137,244.21919500614635
20139,157.395405881239
20142,139.99478304877715
20140,233.74352170926363
20160,239.69337785821665
20143,75.78477178127419
20144,238.25840740192336
20145,177.17538222168258
20531,212.85439500591755
20146,128.70008051157788
20148,107.97836258716708
20151,207.9746273398475
20157,195.81997954291597
20248,16.696865535030273
20158,234.9186413438404
20162,158.55161592503012
20176,202.78239029809097
20165,238.23593978770316
20167,139.34715219929697
20530,172.3765153181258
20187,141.34986927789666
20171,128.33778818869544
20188,292.4234310819941
20173,196.00972033173278
20174,186.00505415088347
20191,186.39243609553114
20196,197.9730158863713
20178,204.64692093174406
20197,168.045644420084
20180,338.6183206223783
20215,229.53602154860022
20181,207.62683596845858
20480,264.95962964547795
20182,154.9095889690925
20183,292.0894723193745
20189,152.12345366084116
20192,173.808051353148
20193,212.3417811532107
20194,130.68262994658545
20195,251.05332704943075
20210,260.83618719116134
20200,107.97833877913179
20201,174.15381497623935
20203,150.9825821173813
20208,275.26491401616613
20209,119.85653803614076
20284,160.98421288547084
20219,170.0127842383242
20216,167.8162798067714
20221,224.31957322471527
20222,182.46814466142968
20541,178.55260244646604
20224,221.21639010746867
20225,287.984136498487
20226,137.22465588442066
20228,136.9246544903994
20231,100.36407469732825
20239,253.56999379385923
20234,146.19563371341738
20240,285.4179643893904
20241,184.06931776798243
20242,302.255905889237
20243,178.00904075665602
20244,153.80929628142212
20249,140.77904814886176
20245,255.72194753850593
20269,277.2875899986225
20247,182.5389804686391
20250,230.35469690711747
20255,250.00796002015957
20252,268.1412907991429
20257,157.0175399102448
20258,253.20218125254704
20259,286.7715647363487
20260,204.82402746490243
20268,171.38620599284323
20276,158.32805514891393
20281,236.0428098466635
20274,233.77369448667508
20532,289.5500785477158
20280,172.85013336954736
20533,148.34014041182064
20368,166.39954248050827
20282,38.38490543287483
20283,197.06791620170154
20535,204.06279143628004
20286,278.09526668798566
20285,312.7835305586192
20288,179.85743202395943
20289,168.15257756325724
20292,202.1558571671354
20380,171.844051240832
20294,219.1692410296977
20295,186.535540946601
20538,145.20218465223948
20296,190.4826865344481
20297,260.1065874377214
20304,212.77835708627575
20299,152.11760520888566
20300,313.6349358932461
20308,9.883864250070017
20301,176.20304992912656
20311,192.46629574438725
20302,298.9703061456735
20303,158.5027050278358
20305,33.03427577051047
20321,216.72793964494988
20332,232.6716315057696
20307,66.31774348122633
20312,306.05902758311214
20313,187.9632984659485
20314,205.28573264748692
20331,245.56756140512206
20315,173.52645812953367
20316,117.14401663654745
20317,251.21463576379767
20360,180.03045132894368
20319,108.61199121964808
20320,271.97854318387067
20322,139.48347068534704
20323,112.64612368337403
20325,111.58165501345876
20326,162.1649698595717
20328,152.4413100747858
20335,187.9069086485521
20336,177.45858959605314
20339,237.13907162485177
20341,229.41272511880751
20342,189.3257928093072
20343,175.44111480211052
20345,318.1488241739328
20346,247.38961588779867
20347,131.39370549895608
20539,205.8551709891304
20211,108.60498134622553
20212,172.3587955858812
20213,231.66503812565938
20348,291.91743687187187
20349,176.3894691755769
20540,226.65238162687632
20350,185.87159502959102
20352,248.32996321530916
20353,165.137006382928
20354,134.3605775321047
20355,151.59440005059193
20358,189.0340447172922
20362,155.98064997635248
20361,113.3140972903131
20363,187.49737285465838
20373,199.17145685609268
20369,182.22806372667992
20370,255.3751914339986
20381,263.3649816846656
20372,280.2876547924731
20374,140.1080502244992
20293,197.76495389341108
20382,255.88391373293868
20375,186.55068618880364
20376,284.6501934556988
20383,252.6614333569335
20408,257.95365136857015
20384,159.63763518118472
20387,183.70307399216674
20411,176.76909641811318
20388,195.8484617634292
20106,216.32751212281113
20055,259.47645100487665
20390,188.04469880995947
20391,152.4373676577525
20418,48.81984381422244
20392,284.0811021362784
20393,169.03883029189416
20394,122.6014899597114
20395,201.24445741147719
20396,141.4357345200122
20397,273.39977271155715
20398,189.84570551359502
20399,198.05446493442227
20400,217.72037260089706
20402,334.4309275477935
20154,135.22859289520912
20156,167.1369146282864
20403,184.554484437227
20419,195.28141874844428
20405,238.69539848847995
20409,180.82061809506345
20412,65.28708450688828
20415,303.5110516222905
20287,211.97162481803966
20416,184.6798602459221
20420,206.98030528709435
20421,29.83936224097456
20425,168.9951482498206
20428,92.84428233631256
20432,168.94912545100294
20429,200.81059011440266
20430,258.12378549691965
20431,171.74051942118095
20270,192.68250701383147
20433,212.36341262640516
20442,169.5000949975092
20438,155.44923633726512
20434,144.1196552637524
20444,254.43305193594466
20443,173.02310061526967
20445,267.0247352704356
20448,237.06239349970465
20449,132.85239593351056
20452,177.80655432169024
20453,49.2521185690312
20454,128.82210925083635
20455,240.6955915969942
20458,177.73842876603504
20461,285.885536577891
20462,225.7597211291599
20464,201.648979559416
20465,93.81998437983208
20471,178.143321577433
20472,51.027890293353025
20473,166.24518742989545
20474,329.4711139763765
20475,150.20865940798868
20476,215.1401041029342
20389,181.32714999004892
20478,203.24594872408534
20012,145.66179214181116
20028,170.86309606278232
20039,230.64888563895235
20064,84.74024835649412
20066,75.75876573328637
20067,193.20035290210876
20068,173.99601623019757
20073,302.31390093560844
20085,153.96995561453585
20088,287.29017391597677
20483,217.59457799608563
20486,220.59820202712194
20093,231.57857419240105
20113,171.8687724455834
20487,228.9594334493655
20488,205.38885524410696
20496,176.9612415990568
20509,158.37599725581367
20557,53.323189678784374
20560,160.36660199890827
20038,152.32775243865493
20238,172.2487455001016
21053,220.98659818066864
21211,162.3373527368052
21206,213.62696563731146
21152,169.90931354131237
21027,184.79339843076875
21026,246.70854956847003
21015,202.9227851927716
21014,198.8023814304373
21010,135.6887312304662
21149,153.78725188881015
21004,172.80811795183564
21005,272.5429746632677
21006,203.5741784981493
21008,230.36660148595615
21146,215.03730487139356
21145,116.9189187198634
21003,238.0460652697499
21117,177.082510285008
21165,268.1854800561746
21163,196.8429076719273
21113,255.6782950297418
21009,242.19993195483448
21039,191.07102275645198
21040,202.97218467360383
21041,223.51897866576587
21016,198.93920245020067
21087,309.674294859693
21167,198.51802116537053
21166,247.80438796557735
21018,187.9204868127562
21054,149.04558894287035
21127,218.93620473681437
21129,162.77770011862987
21130,150.2590000355517
21213,212.30574993475733
21124,164.22957024412887
21169,205.54895610605473
21172,186.3910430808126
21179,128.4473653915184
21202,179.17564175316826
21203,182.08095082904097
21042,232.30939293863088
21043,170.09648417978727
21217,127.62090173381863
21101,174.43214706356125
21100,219.6660086469622
21099,145.9290438997835
21098,192.22797958884013
21096,164.06260089075087
21094,164.81006914685892
21093,122.33792765385157
21092,184.84728435039565
21012,146.04055621413886
21013,154.6304084128553
21007,236.8736136438412
21011,286.8717874367635
21022,263.89806907724306
21025,165.6159778539542
21037,198.03042634627099
21035,148.2696654492058
21033,276.8766081713491
21032,301.6477833225734
21031,225.18306645098662
21029,182.1455065158882
21045,138.69974309908088
21046,147.61608447526612
21002,152.66877249212502
21212,172.2977221573839
21199,141.10342602310692
21205,169.66944074372637
21201,239.82784422468018
21197,209.2256040244154
21195,133.22267025327145
21186,159.94170103114564
21185,259.37768130442146
21184,206.19945293598215
21158,172.12144697446917
21104,178.8096307740027
21123,200.51632105144577
21128,167.8589395466091
21126,238.57658770089483
21161,164.9827683597386
21079,188.08080074500612
21194,189.86935996470322
21190,207.0336006467841
21189,182.4770393853266
21188,262.7602398213276
21187,202.0508773459821
21177,168.77089586302424
21156,160.76867402190592
21155,262.98166065383793
21154,172.46527099044238
21153,196.29641151914123
21118,179.90707398753537
21119,227.77637342405797
21120,143.32182892680515
21125,233.77491887790563
21105,166.51157022215648
21175,247.87807330403385
21085,255.87017239785382
21164,184.6167163123366
21198,287.71174831675836
21133,241.7026176736065
21174,148.00515749387895
21176,261.98228775079593
21178,204.02435317101643
21134,249.61079468939738
21135,217.2450903842466
21208,213.198092731843
21207,168.26533281490583
21180,258.36624136165204
21137,143.4978767839688
21001,190.3729942691471
21138,256.4041610988897
21139,241.96879614497328
21196,216.85848741060911
21140,232.9439513415656
21116,103.2316969346789
21141,239.14965235637493
21170,143.10138078557756
21052,211.95103550125955
21168,272.58185336096284
21143,255.3711922255514
21142,155.84193368265414
21023,126.76511375912435
21115,160.49260921473547
21114,216.05677224447234
21108,153.08440355321645
21112,226.08794878717728
21147,220.4994446011554
21204,158.69712975733356
21097,187.9526788891234
21148,238.34487173246936
21200,174.21100213736662
21151,185.62535434097342
21159,229.0554244604364
21050,98.53615022779655
21144,175.20810448078313
21051,273.6269026476767
21055,229.9244306577992
21056,273.1524622156875
21057,220.129146952158
21058,113.77529807012357
21059,250.51714662868764
21063,135.09524498299666
21064,166.72968872518345
21065,162.69713527868677
21066,248.3102222966395
21067,131.7051363020144
21070,211.70522810074704
21071,227.7244675951648
21076,153.79988459050134
21038,180.93469256513754
21078,185.0100360788448
21047,279.6533274452187
21048,250.31961053403145
21049,215.83098402200847
21080,180.71848123670236
21132,241.45702522287223
21216,176.30668117945905
21072,184.95914574598459
21068,195.7945669321609
21171,187.7122643057627
21062,245.07020092463188
21061,113.66387566589151
21060,242.8956484088376
21181,232.47049018694977
21044,157.44621120644825
21036,134.46122410901287
21191,274.90062902622213
21215,191.0485540604758
21192,177.31522020005022
21193,205.44310865318027
21173,155.8732554751264
21073,288.6422974114226
21121,236.89167941095295
21083,187.12703805898863
21081,301.30779728663884
21075,155.08076502681925
21074,243.58065458758654
21111,183.90956129658665
21089,205.17184105574856
21210,186.13425284902985
21136,228.5995740598106
21077,187.4448209189737
21088,175.41481028480266
21131,206.12372760893447
21110,153.14404215980258
21183,214.7516888116872
21020,192.06312857986407
21028,193.09425466300544
21109,214.84456158511435
21030,192.37240438659884
21034,227.17678901952334
21090,232.89766591170712
21091,221.0419575128266
21095,213.56216500969487
21102,243.95229868099025
21103,141.93357503269124
21106,232.01827441729597
21107,190.2403559424857
21214,150.22750097598856
21019,246.41080884700875
21017,152.96052158998694
21024,263.6916464912755
21086,194.8416873496919
21084,183.4295980855222
21150,218.73899617707056
21082,196.15051124426333
21160,297.06241078687583
21157,247.4128999321868
21162,194.86107804206532
21209,178.679829002598
21122,251.63693434414904
21182,188.3762564409164
21021,263.9505922741405
21069,255.57454206807898
22006,329.4607556257585
22011,300.68687649410816
22012,308.16212865506276
22001,324.39634946983887
22005,283.01952018451595
22004,244.25974222476427
22017,284.9477360627209
22003,204.4473372154605
22013,238.81846016896313
22007,271.0900350372906
22015,219.83033993833257
22018,258.74221104239194
22002,215.43623414686977
22008,324.41119514371337
22016,302.1258090574639
22014,315.3994014619171
22009,178.69207415474372
22010,174.14250805014888
23007,238.39284302109175
23009,235.33867453684957
23010,282.89415254812667
23008,248.44893064610943
23002,246.12158763839426
23006,204.00783166256932
23003,277.9279303785899
23011,266.27345723843615
23005,283.8295614964648
23001,301.7902879332193
23004,333.07980446297876
24016,64.55373071158857
24032,279.911067267042
24051,282.5957251591248
24029,119.92401312618324
24033,397.5888623894515
24027,222.25601196259456
24025,381.9114756813902
24015,338.52935996618544
24059,300.01108324384103
24013,121.50511662390741
24002,177.30584236108862
24003,140.61653629631317
24004,278.87905899576015
24028,313.5078941705695
24050,320.61194400431657
24057,141.12783370882488
24049,412.8237449018184
24006,347.0854500274884
24018,139.22699087920213
24037,144.4180069195139
24038,127.4992432884007
24020,297.25333656059985
24001,341.50898282143567
24045,329.28840183912
24026,120.6967543109891
24044,357.1474397693409
24039,119.489930369091
24048,319.90548814622264
24055,286.3964210705893
24054,151.80221056938237
24053,136.37718014990463
24052,233.44549495483162
24019,192.9173523174126
24014,133.32456044904154
24017,248.17708162947815
24008,241.04873364710386
24056,296.18030388425206
24034,89.3047519493158
24010,183.42277974755567
24046,347.87572811121225
24047,298.48020999571037
24024,222.49356468647642
24023,185.8856242350329
24022,334.4064032564854
24009,294.00573236850244
24036,156.40028972264713
24007,325.95386488924305
24043,277.63117721318855
24042,107.27058629716376
24012,131.01645038311244
24035,301.20554569771593
24041,114.02010006034396
24021,332.31061193992696
24058,147.36205985561716
24005,185.86180332608478
24030,261.44578523465765
24040,90.35824387436244
24011,239.0367157960736
24031,174.49152709563788
25016,84.715560907692
25015,99.9456490412729
25019,163.51541520722654
25020,21.75102414940769
25002,104.39469223957269
25018,162.02835064039726
25010,81.99964791864286
25009,91.09190809590538
25013,130.4750050690377
25011,51.1285669801651
25001,38.59585115253392
25007,142.23779710669794
25008,103.90670574386617
25012,32.76866260231155
25006,185.7083943295227
25005,148.1591448620483
25014,64.42018278186818
25004,50.05697817599073
25017,102.7217220733878
25003,166.10418927110823
26037,133.30912829113328
26036,312.1968598153933
26021,102.24769121936812
26054,134.76332599221192
26068,157.68838597208068
26046,323.9659362700837
26045,234.1791570690166
26041,316.0466647079351
26033,121.21765855024636
26034,231.752553614176
26014,203.55402973081328
26026,155.05462255325446
26016,251.69757097085218
26044,149.54482018371965
26047,254.31787498792497
26043,363.9223468925794
26071,136.22279756822635
26029,35.885036363564495
26069,196.8539707988541
26025,23.806792274446384
26039,378.05760836603145
26055,215.52506454773808
26030,135.4006931738081
26035,325.0752614036261
26022,277.59819436056495
26050,206.25716728745525
26013,245.0389867741128
26012,74.31287274253641
26032,271.30537580717765
26053,223.8751691999994
26048,317.7968460271201
26057,191.0554292242092
26065,336.71449072193167
26066,167.10709447796535
26070,352.1463227823543
26072,82.13792619259523
26058,281.40681023648636
26017,359.9707726866583
26009,182.6525400528009
26020,200.57250587706886
26015,350.74275134733045
26059,364.48133422751187
26060,376.95733625839824
26001,218.1426231683667
26042,167.2799157721174
26067,298.0492306696736
26018,99.5540980825923
26023,260.4330300875221
26007,327.5800463393968
26028,255.73407508533538
26005,208.89481347488288
26003,161.44352503617213
26004,374.9268632722933
26008,276.5841454197243
26027,346.4829701380525
26031,310.9561033137379
26006,284.6251950963462
26064,273.89239509369094
26062,111.51813887414642
26052,221.50127039315498
26051,154.93062853691686
26010,332.9575231238697
26011,317.6040932553553
26019,346.2605506791828
26061,158.12368367241194
26024,239.15601466397683
26049,154.75170776035938
26063,217.6254072886242
26040,275.26412762076853
26038,230.6716129965868
26056,171.54492275299148
26002,389.43132740541205
27006,39.78239497844023
27005,21.359440408439838
27008,84.73844557546437
27004,59.87112393962067
27010,27.909515110589062
27003,66.18485017456663
27015,112.36813420512918
27014,6.087063143255484
27007,181.2561342320306
27011,119.31276256023561
27013,38.80213359690287
27017,231.56806492197052
27002,54.910043875022346
27001,212.49932343747673
27009,86.72853293393851
27016,93.9160141733098
27012,102.79084548484761
28009,7.643498743130919
28003,19.667064939550414
28022,354.9885357919078
28021,93.69549014668824
28013,199.8280196855538
28041,188.80999551896258
28014,519.888038044718
28040,362.56453568983744
28010,249.06469080831883
28015,416.9092638159106
28039,197.425343700222
28020,291.32602044876916
28027,585.9989277996243
28005,292.07522351249696
28007,426.37465227858985
28038,8.323659969704996
28026,229.97590599042312
28037,150.4422117563706
28019,132.95164845394245
28028,130.82073269741963
28025,437.3797009588408
28002,64.37245333728353
28001,191.93909332298946
28004,118.64533476622275
28029,150.63565914447764
28031,191.55719002665086
28035,272.7761944849177
28034,250.42682024742922
28006,222.2631127388788
28033,367.4371571102331
28043,120.63366919752839
28032,377.21383114446076
28023,313.84525525618176
28017,190.95549524473503
28042,277.3590898582299
28008,141.45959097414934
28016,245.23393239844336
28018,211.72096078047656
28011,142.83447363432649
28024,461.46034495760694
28036,258.4835061875059
28030,199.63768241941617
28012,74.96036148782031
29013,190.04201654104284
29051,224.1337676284758
29059,217.8410146994638
29011,223.22729487918005
29060,218.11624072701775
29009,206.49309844601575
29030,191.8287905585771
29021,256.4866183346082
29058,219.09595073942174
29046,192.5420119126691
29035,198.99064509244621
29025,211.20217775263137
29052,201.48666773664434
29031,206.52473015755322
29032,226.5629997542244
29024,226.71694628858793
29042,221.72705952375497
29053,223.03599816979587
29034,219.6256112883013
29006,261.0645964282791
29044,223.7194331013382
29049,227.85236458776203
29040,222.80358488419247
29026,210.62613764752547
29055,225.2922483129294
29022,214.25638846826894
29001,216.13500171658504
29037,188.62247296685598
29054,223.77776775642454
29036,222.8697314968517
29010,210.2638084426687
29033,221.46632520287505
29023,231.24310310869924
29050,205.1668176785763
29041,217.0314514773032
29057,229.31295597152248
29048,216.57297838270244
29020,246.41602047754165
29017,213.61997338509082
29056,231.5433126804466
29002,217.33377593562614
29007,162.6873950229192
29004,175.98662273617802
29012,243.57210286775887
29029,220.36423956655497
29028,208.54412249222528
29008,172.09789434247716
29047,198.57504524505072
29039,200.66846616754484
29005,210.98075577849906
29045,243.0179586443772
29016,187.07623459088495
29019,236.31705956574768
29014,234.27006767612824
29015,237.1407109714991
29018,210.68544218440277
29038,206.1302982454279
29043,216.0233815338861
29027,216.65495787334297
29003,218.6778927832042
30051,203.99860029933765
30056,123.82334367009888
30055,123.30454503407242
30054,114.71978415006105
30053,72.76726268046245
30183,142.12456226071873
30182,96.85111844837984
30181,49.65179801844882
30110,111.65929369140888
30111,23.622441146026723
30180,180.86075743114486
30178,91.46046492832369
30175,175.51660839525843
30201,103.4995147159959
30208,106.29695892499853
30207,99.62769256422006
30204,28.889302087029876
30202,170.427505958991
30200,64.9434903035694
30186,93.05035382451602
30197,98.13122331672955
30196,81.57322008679367
30137,112.30641738099624
30184,121.59885223760028
30105,23.873260229354866
30043,58.52483079557955
30042,100.78227279123853
30019,124.1443248513099
30163,108.41570371433973
30115,119.72213997148742
30114,121.76012372029325
30113,97.77212115903916
30010,122.19744029149062
30097,89.92446268115944
30087,87.89323514465171
30149,51.23108768537137
30150,80.80791236158838
30148,37.70870485273804
30147,123.72699760729296
30064,189.56273152733513
30074,113.57858279944958
30168,108.91638291558462
30166,84.76783090690041
30165,77.73816880016972
30164,87.07404195217347
30126,33.683166897942165
30050,186.10494650034425
30046,88.83556285359965
30004,56.35703185157768
30128,125.67652112347531
30145,46.27516805906733
30146,83.06567208463704
30098,107.53110941016214
30107,120.3455078431606
30116,56.389134765484265
30131,191.6278739950475
30136,99.69211425791109
30138,114.23384241768828
30140,111.72192377680032
30156,114.68285685493616
30157,165.44687062888065
30158,160.93573763486353
30159,122.15863974019557
30160,138.64897625400533
30161,89.84325164310661
30162,74.70830959231058
30078,109.52660746006742
30167,118.16198904511961
30169,128.7365048496685
30185,109.18795973472719
30190,115.39860113951264
30003,65.47811352114621
30194,122.88936713106318
30199,31.5295183105153
30206,10.218573554017569
30011,53.55065129006993
30012,97.13018358054931
30015,102.48824366228244
30016,22.013104279955982
30017,58.41698216083532
30117,80.92513477793584
30044,89.8712935961456
30047,101.96039056065437
30049,44.88263130879503
30052,86.95041971262162
30099,125.91821880950742
30100,24.233377553894318
30198,197.0685367166235
30139,95.7951752179168
30041,95.51935857907978
30058,135.6005696253414
30135,110.55900698122989
30176,113.09503396515575
30120,31.721476116050525
30020,117.8772981134016
30021,76.1418488212496
30022,103.45091168274617
30023,129.38200330683625
30024,73.34590353260008
30025,112.55751870918904
30026,95.12393688766879
30027,158.18432219182228
30028,9.467503267558921
30029,110.38232251104256
30030,117.66946758320773
30033,176.46893442012842
30034,114.23525797565055
30065,68.16351070146453
30066,185.9034332773837
30067,198.20129195606893
30068,96.12336204425972
30070,68.45605046681251
30072,198.3965599440161
30073,77.36554883830284
30075,62.040606736253665
30112,88.34241988242418
30109,115.39398616742928
30141,91.30593537459836
30142,88.82212018498294
30143,106.70028497107998
30144,72.4516915075946
30151,105.55054856573491
30152,32.00523118754023
30153,105.81225862861956
30154,87.96879707322068
30155,97.15249526614956
30187,100.901308500841
30188,80.3787428917556
30189,149.14225161091358
30191,37.33770143856144
30192,100.58784956079823
30195,125.531013217397
30210,96.34810059930683
30211,139.10432942525316
30212,143.6031254431191
30048,21.09456256948051
30059,30.829123748628266
30209,45.25908271898224
30173,96.63671608504613
30205,77.70143101815445
30203,181.61023033833018
30031,63.675641695853585
30079,102.4283907204187
30069,171.56546195614177
30101,114.53505904203958
30103,194.357119699728
30104,44.14562636625488
30106,97.52234334780394
30102,141.0494324974608
30108,48.613131694777344
30193,9.434468648382413
30177,106.93859246959939
30179,68.20108080282556
30174,73.99669558645321
30172,56.311983041362645
30171,114.61203947573063
30170,182.34540949207442
30134,46.781659571526454
30001,103.78626926007144
30133,9.482354291794527
30132,111.1947336398067
30122,27.3297933024483
30130,135.96704616801068
30129,115.23964476291368
30125,62.73366510509022
30124,180.2841005397791
30127,113.92022154947922
30123,42.71681089948137
30002,91.91772626253481
30005,79.68566275161713
30121,54.7692919443077
30119,115.00714063064174
30006,131.8840957273513
30118,109.24219508261966
30096,96.55734035223995
30095,87.97097554833927
30094,101.28600328262073
30093,93.91340895865348
30007,50.521868743900235
30008,106.0997852185845
30009,74.09678227716084
30071,85.15745782096586
30092,100.95818759917694
30091,95.50933582162854
30090,25.735630295424752
30089,43.5172268739653
30088,67.19946531650777
30086,136.66366545809598
30018,133.5037513351689
30035,96.72431708121059
30036,100.54047177381605
30037,202.79080982105665
30085,102.03262292094853
30084,84.68936872339191
30083,166.04167533472983
30082,18.33548510200998
30081,114.14787157011193
30038,88.09055861226005
30039,3.4834830920435644
30040,200.10715992240736
30032,70.91800359594951
30080,85.89327327419984
30077,120.15071803756925
30076,169.44508853289685
30063,92.71220476569322
30062,97.95618895802093
30061,84.08439123064204
30013,101.50809785564874
30014,86.92500590045987
30060,94.94898207543488
30045,101.06711935952792
30057,90.95188317990545
31054,44.57949698217444
31051,28.3673019327162
31046,92.5902933916605
31045,76.46436215794432
31014,155.812403694374
31029,96.4695571590187
31006,105.64507705767332
31093,46.1726905335194
31092,171.79311463490777
31061,166.12974495550128
31008,162.96137216494478
31011,79.89892162007898
31081,159.1409776840545
31017,144.28382040093936
31091,135.71582011920776
31096,188.5565786214327
31018,90.23041874094807
31059,40.28019798900769
31040,82.03841041713223
31085,171.96461343302087
31052,43.51304671627825
31048,85.72089833594534
31047,105.56411199539859
31036,80.47041469196897
31104,129.67961185876317
31101,50.135410610456134
31102,177.44370358294898
31071,97.21052309227554
31069,103.73836731510141
31067,58.903053126863014
31050,35.03353949706059
31065,141.66859875265175
31084,83.33388627976886
31079,155.68232546337015
31064,75.4886934745297
31001,70.97413605993428
31049,102.08228584442836
31032,139.14815765067462
31024,99.64588154550968
31022,163.8378818563621
31094,130.80851230062672
31106,56.45751596840046
31105,34.98651447144754
31103,78.17190746599968
31097,105.59320297081804
31095,42.277519513002005
31090,60.18589311160776
31088,67.16607053915266
31087,55.57806405958252
31086,73.22904430406179
31083,40.19469410243382
31082,43.30339477607801
31080,90.03505493079216
31055,84.61669611778063
31078,66.66080988707549
31077,90.03315313311884
31074,59.3655508218717
31073,140.45893547741727
31072,57.36197836826354
31070,134.50183316203913
31068,48.415577221405776
31063,56.87618219165972
31060,118.09205304499679
31053,93.62782122819587
31044,63.508014229013796
31066,113.97581579682665
31043,149.09314468256596
31020,21.52476882848559
31039,20.842659710791203
31037,86.52878425593549
31035,70.13451664804073
31034,69.43600162910487
31033,99.23532657096288
31031,88.78183842578014
31027,66.34446362006366
31026,33.703066779610715
31089,104.15202448323447
31025,101.58131244912889
31098,163.55600819541002
31042,92.38357845586692
31062,85.08691672501111
31075,111.6826845759572
31023,65.54120454025968
31016,139.3700840909609
31015,71.98098697507731
31013,28.39037580755431
31056,128.05815190996546
31057,140.77979813433
31012,116.31409068795385
31010,115.72043749677186
31009,63.04692277570981
31007,55.35676003716311
31005,60.40160602239822
31004,32.82148758845724
31003,119.11792949846391
31076,73.46592891019259
31019,200.24942160667757
31028,104.40338369304797
31058,160.61515032871972
31021,181.26146073648755
31030,128.1072899527329
31038,41.33203685710991
31041,43.70367780694552
31099,146.90476289717478
31100,28.463399126512684
31002,56.87694832089155
32029,315.9259082450676
32028,207.78685340023398
32027,488.1559774821961
32026,459.8544235360714
32025,370.0510166974735
32024,385.76667519034567
32008,356.63639116838743
32031,265.9102524385101
32022,340.18215086693
32018,270.8414821910572
32052,384.3915060000691
32016,394.6188569342933
32054,389.0204292106978
32006,379.0900361509543
32013,365.03896438794027
32007,405.4151521276139
32034,262.1571723248747
32053,400.7060484313595
32055,308.08432038393096
32003,225.27382247294648
32039,351.9705240576717
32038,370.5172405758336
32015,272.44020713719004
32017,376.71752506231667
32020,327.53736613698504
32023,234.75587434602403
32058,219.97428596279195
32036,378.85752846458297
32057,382.82931052218527
32030,251.7262337885156
32032,361.0660154377742
32056,352.1309084510823
32035,395.5396815563374
32005,363.44359037209625
32010,350.2314154781496
32001,243.38167135603027
32011,191.78378091788164
32002,280.3786732184579
32040,327.4309445286642
32041,377.01552392233003
32037,386.3916600193076
32021,252.26449190046145
32047,202.41184273644487
32045,223.95308942698372
32051,435.8986681164458
32050,375.4823393354704
32049,276.9662297840565
32048,244.3804908488103
32019,257.1446090176685
32033,224.82497128063795
32012,344.1397804092262
32046,295.3676607132096
32044,278.97614437602573
32004,196.6616579511393
32043,305.4700624009712
32042,290.7109874203784
32014,382.4575007968347
32009,257.6541978531388
