,CVEGEO,water_availability,economic_output,n_industy,distance_ciit,dist_to_border_km,dist_min_ports,highways,dist_min_km,gen_min_km,rails,pv_mean_annual_kwh,wind_mean,rainfall,crime
2062,29044,0.38598429900599956,0.4259574774833951,0.6588817058453529,0.33850930042758987,0.40372797620878864,0.24770928872665632,1.0,0.7296630749441233,0.557158455445546,0.0,0.9522361551064538,0.6579174862534202,0.0,0.5477950842859758
2063,29049,0.43461678423997596,0.2940491564054531,0.42649962010268777,0.33571374726600867,0.41031549122725575,0.24420686362241173,1.0,0.6997909449710844,0.6082659978249378,0.0,0.9570126017109406,0.6148476309355111,0.0,0.8514307429854822
2064,29040,0.43461678423997596,0.24253191706903074,0.3881667417764709,0.3355003399419706,0.4249109534563533,0.2484941339989606,1.0,0.5494732442956266,0.6452404014433151,1.0,0.910985702960055,0.4803273975329812,0.7947952132712555,0.7771461144782232
2065,29026,0.43461678423997596,0.3849079910463297,0.5724319333909151,0.3407921331662087,0.42251899435738904,0.2592463040103401,1.0,0.6201127755706604,0.6620768897464309,1.0,0.8871038840385019,0.6294896676572413,0.0,0.7336923924214751
2066,29055,0.43461678423997596,0.21783389006264153,0.3881667417764709,0.33384355781676855,0.42978385514344486,0.24636888278194835,1.0,0.4722643158614922,0.5756748076789864,1.0,0.9366044680242689,0.5700222398826649,0.7947952132712555,0.8822616494359928
2067,29022,0.43461678423997596,0.18424835480831214,0.3367255473426092,0.34171790772795874,0.4085776350637029,0.2559775412736487,1.0,0.6369134956778417,0.5950909828615287,1.0,0.8497610948495995,0.5546701757736868,0.0,0.8275164340507248
2068,29001,0.43461678423997596,0.2723160430065441,0.5115761635028553,0.3386978851204169,0.42055668555115533,0.25430757480845667,1.0,0.6745075521461501,0.7005858788295245,1.0,0.9257490204961296,0.5662733531926609,0.0,0.9257153714927411
2069,29037,0.0,0.592719003726876,0.48360812153580984,0.35065051414386106,0.41427297916821637,0.28034531296947995,1.0,0.3906894021829215,0.4410591494088346,1.0,0.82110282932356,0.41297726801706874,0.8212921674167302,0.9257153714927411
2070,29054,0.43461678423997596,0.2785825957851532,0.5090022705990835,0.33822262355008115,0.4053071203866465,0.24765940667364506,1.0,0.7724942707563758,0.5825676239634254,0.0,0.9570126017109406,0.6832682860949164,0.0,0.7914566825269261
2071,29036,0.43461678423997596,0.32241280240376735,0.5700183123769273,0.3367137651821338,0.41589860901042885,0.24843734148707464,1.0,0.8122379821666497,0.7080370232287669,0.0,0.9166305191106516,0.5125468979266684,0.0,0.725114210224383
2072,29010,0.43461678423997596,0.5324402581770775,0.7375728500534576,0.3418140814693339,0.41699198973488627,0.2595756260232953,1.0,0.638518318566399,0.6466642144782319,1.0,0.7559705582556082,0.5635509361325939,0.8212921674167302,0.5238807753512185
2073,29033,0.43461678423997596,0.5312135161928437,0.7217909931602718,0.33768543392266936,0.4149735677679822,0.2496458996423776,1.0,0.8397883098807879,0.7581244326791899,0.0,0.9379070223434331,0.5263918473769257,0.0,0.45609329151443034
2074,29023,0.38598429900599956,0.39177930472398875,0.5336821566048857,0.3355386517973371,0.40599409365055084,0.24138031832533802,1.0,0.5715050974838197,0.6391900115984921,1.0,0.961789048315427,0.592680715490373,0.0,0.6550328681014498
2075,29050,0.43461678423997596,0.2896644463591418,0.5322971253701592,0.34418532134802104,0.4154689587176985,0.2642691149396339,1.0,0.5347929797663515,0.5639913540848212,0.0,0.6877985796753905,0.5047473332123814,0.8212921674167302,0.8514307429854822
2076,29041,0.38598429900599956,0.7243023605904098,0.6586704328327954,0.34124397926883976,0.4044381923048701,0.2535157741912646,1.0,0.6464476252928761,0.5469632470281863,1.0,0.9066434411286235,0.5832664715440716,0.0,0.6391266864816243
2077,29057,0.43461678423997596,0.2082256662737217,0.40565749941064255,0.33607871506886544,0.40612956280406853,0.24298420336997073,1.0,0.5971933193141993,0.6053047770966238,0.0,0.9604862869458224,0.6043601035297407,0.0,0.9257153714927411
2078,29048,0.43461678423997596,0.5868272288904182,0.5841664148538418,0.3396466472790185,0.41312348528308884,0.2539203187846706,1.0,0.7174349972038583,0.7318216267590335,1.0,0.9174988886567623,0.6990414484004357,0.0,0.725114210224383
2079,29020,0.38598429900599956,0.2627230450826485,0.48249865191464314,0.32639747618466497,0.43532048726226336,0.22921773087034047,1.0,0.38306181673641093,0.4319519303867019,1.0,0.8823274374340155,0.5169999628415367,0.7947952132712555,0.7914566825269261
2080,29017,0.43461678423997596,0.3522288380680847,0.6101751120083584,0.34236533107762257,0.40732554235355056,0.25654658008819764,1.0,0.6121268055640993,0.5617550972423833,0.0,0.8732089360485376,0.5523224774985703,0.0,0.7914566825269261
2081,29056,0.43461678423997596,0.2633649869583447,0.4629577717208968,0.3342183186755421,0.41184814974075923,0.2411320531278498,1.0,0.6266400904146621,0.5901098236573891,0.0,0.9604862869458224,0.6003418017020207,0.0,0.8514307429854822
2082,29002,0.43461678423997596,0.4935904183848482,0.5531143480757917,0.33849488193005406,0.41944006199452066,0.25324947619934735,1.0,0.7122574110871857,0.7434128314576677,1.0,0.93920978371304,0.5964898970701961,0.0,0.6391266864816243
2083,29007,0.3393034787428914,0.4156356705706804,0.5478302590818,0.3561016428788367,0.41682365025287516,0.308610922123281,1.0,0.2866745462689547,0.36009603589786787,1.0,0.9713417344739603,0.6100717965652551,0.7390115964200016,0.8514307429854822
2084,29004,0.3393034787428914,0.45064466385558505,0.5397000541697546,0.35116420691752026,0.42706484457677474,0.293598428137974,1.0,0.32712487087612296,0.4062446083536492,1.0,0.8897089926768322,0.4883419467631447,0.7606458862803938,1.0
